feature_value,shap_value
310.2253,-0.0360145
1339.5232,0.33768192
173.0295,-2.0360487
167.6142,-2.2615132
218.4701,-2.3842654
150.7301,-2.0717242
779.4525,0.80808073
318.7375,0.30712098
410.9483,0.08299244
422.1379,0.647138
604.0765,0.37094703
170.567,-2.310342
488.2312,0.55012774
625.5865,0.2876517
252.0588,-1.0487818
308.9201,0.26932028
548.4683,0.075807676
634.8902,0.32286382
410.8063,0.21077274
566.3795,0.22146979
151.421,-1.8952875
416.2922,0.36007363
407.8514,0.10830187
624.3373,0.30302164
426.5084,0.9075041
212.5479,-2.0396597
109.6351,-1.2328974
558.7819,0.17757007
150.5406,-1.8755134
328.83,-0.13853261
463.3444,0.66150194
551.4049,0.08471511
349.9533,-0.061279397
596.0427,0.348321
327.5427,0.06150793
528.9046,0.3147239
536.5991,0.14691202
531.202,-0.13169172
478.975,0.2795475
379.1795,0.087234065
152.166,-2.1411307
137.364,-2.185972
514.5835,0.13280137
97.6506,-1.0365074
416.6054,0.34538293
130.626,-1.9158562
178.6227,-2.1868963
385.1847,0.12664717
148.1362,-2.25901
500.0369,0.28852314
291.3276,-0.09085476
670.9204,0.4880474
901.8135,0.23776516
577.9446,0.015670864
135.2847,-2.063283
497.0139,-0.005346397
785.842,1.0995307
210.3262,-1.7574503
694.8321,0.80269295
642.1612,0.59460956
777.6909,0.5115751
275.4075,-0.11506659
88.9698,-1.3849727
273.8807,-0.56336576
141.7186,-2.190589
601.4771,0.28804392
387.1281,0.17273915
806.1016,0.91121334
720.2424,0.750138
503.5609,0.22888052
455.8391,0.5996934
1563.0831,0.64802676
578.4653,-0.05199887
492.751,0.20661889
230.5509,-1.4720927
171.3169,-1.9885069
217.2342,-1.5898271
193.6153,-2.1660562
491.6012,0.24602668
135.1414,-1.9717201
672.5656,0.49213347
554.7213,0.11291801
538.2654,0.17129026
410.8898,0.05864462
154.4624,-2.3056347
79.9756,-1.1893243
849.951,1.0769124
389.9605,0.10515094
384.105,0.084534116
218.431,-1.8088005
342.287,0.046281047
341.9557,-0.051976234
724.0839,0.5940516
400.1197,0.14117847
494.0916,0.0937865
192.9847,-1.8179765
1601.2945,-0.11762444
453.5421,0.4773975
537.848,-0.022579141
205.6661,-2.0137022
797.7038,0.6014253
666.6216,0.2866051
582.3642,0.012699895
329.329,-0.165034
168.7618,-1.3906356
165.3213,-2.2922769
534.1457,0.073335916
1038.9553,0.02668427
424.9069,0.6355635
82.5832,-0.10519072
735.1943,0.70488554
309.5024,0.26161698
136.6481,-1.8803718
418.9064,0.088797055
96.0437,-1.4309926
949.1092,1.0077968
172.7111,-2.3109038
349.613,0.17312454
590.096,0.19023307
414.7685,0.18603927
550.4079,0.4405825
143.8154,-2.1941042
278.5214,-0.10320134
365.9227,0.013938402
373.4673,0.21224439
343.0381,-0.40381056
247.7831,-1.346664
517.9447,-0.071421586
103.2261,-1.3965625
353.4074,-0.00752568
661.0821,0.42108586
729.0162,0.79409796
486.2386,0.49803853
210.4705,-2.5279508
530.6859,0.33024743
312.0613,0.025722627
546.1213,0.03259183
389.1287,0.07006392
393.2782,-0.10773701
588.2064,0.30761984
1033.5077,0.31008872
337.3882,-0.054191023
205.6891,-1.4617761
645.0134,0.49392566
129.2613,-1.8065655
588.9007,0.25890967
391.6174,0.12652412
122.3013,-2.149217
679.3958,0.82299596
575.2766,-0.015758434
341.1724,-0.30018276
151.7845,-2.4427953
201.6068,-2.0895228
509.8617,0.13845561
251.6705,-1.0675526
514.9439,0.2140039
124.3368,-2.2058156
462.0417,0.43319163
473.9797,0.5247933
498.5355,0.25988653
661.2993,0.7109038
215.9699,-1.7479433
300.4312,-0.3782575
307.0008,0.098879665
726.2333,0.7232303
240.7892,-1.5099641
209.3975,-1.8098094
332.7393,0.11539387
160.5746,-2.026609
437.8903,0.4994418
332.497,0.27261868
1053.767,0.09097934
119.1903,-1.0628748
473.8288,0.46246257
542.9197,-0.087260775
873.3295,-0.20438722
249.7075,-1.517114
292.1039,-0.5404995
580.5692,0.010944755
795.223,1.1197846
607.0713,0.08256822
129.4355,-2.4879384
332.1626,-0.055130202
345.0549,-0.14052323
533.2327,0.18971603
217.518,-1.4152396
482.1724,0.22711664
100.6295,-0.85061073
616.3014,0.44809377
631.0903,0.2645966
317.7138,0.14901403
251.5128,-1.7404681
