feature_value,shap_value
0.5,0.039536737
2.3,-0.059555784
0.8,0.041292865
0.6,0.07061029
0.68,-0.19076343
0.4,-0.016024899
1.75,-0.019057985
1.6,-0.19803877
0.8,0.021142682
0.8,0.100132436
0.8,0.022338893
0.8,-0.005290543
2.0,-0.023400052
0.6,0.021524739
5.1,-0.26118925
0.3,-0.02447041
1.3,0.0033925627
1.2,0.020899674
0.7,-0.056478005
1.0,-0.08095645
1.5,-0.13835685
0.5,0.026784023
1.2,0.057823498
0.45,0.23614167
1.2,-0.017257059
1.5,-0.1980145
0.6,-0.009692127
0.3,-0.12211524
2.0,-0.05479862
2.1,-0.15197878
2.5,0.05077335
4.5,-0.035497103
1.5,-0.18844388
0.5,0.052878544
0.6,-0.003853934
2.7,-0.06903703
9.8,-0.64631927
1.1,-0.030445693
2.4,-0.020916168
0.5,0.19814047
2.5,0.1011488
5.5,-0.03310096
0.7,0.03983615
0.5,-0.0345329
1.5,-0.12473832
0.6,-0.06949301
0.5,0.051984962
1.7,-0.12592208
0.6,0.022229373
0.6,0.10945602
1.0,0.06713763
2.6,0.34432167
0.4,-0.014704183
2.6,0.08046607
0.5,-0.049158942
0.8,0.06290515
1.6,-0.1717376
0.6,0.058563493
1.2,0.03635496
1.35,-0.105658434
0.8,0.0041789357
0.5,0.14171119
1.6,-0.11902043
2.0,-0.14201578
0.6,-0.04352534
0.5,-0.05733802
0.8,-0.0625008
2.5,0.07052705
0.7,-0.05973991
0.5,0.07189935
3.2,0.31620193
1.8,-0.15199153
2.5,0.07836992
0.5,0.0033099316
2.5,0.067645945
0.6,0.019486452
1.6,-0.19425794
8.0,-0.2991996
3.5,0.8637231
0.9,-0.08744652
0.8,-0.07549203
0.8,-0.054024167
2.0,0.054574277
0.8,0.038579196
3.0,0.35910505
0.9,-0.072989345
1.0,-0.01728991
1.1,-0.07102504
1.85,-0.08191409
0.9,-0.09967856
1.2,0.022233658
0.8,0.015612018
0.9,-0.11116404
0.8,-0.060746852
0.5,-0.0074108713
0.6,0.07656305
0.7,0.10207777
0.8,0.06970088
1.7,-0.14679843
1.9,-0.2632181
0.6,-0.11128549
0.7,-0.09196194
6.8,-0.23400591
4.5,-0.21778622
3.45,0.19845563
0.4,0.022510538
1.1,-0.015194351
1.75,-0.20257558
1.2,-0.004013766
2.5,0.10808051
0.48,0.31354538
1.2,-0.018581834
2.85,0.050445534
2.2,-0.029123232
0.6,0.016067568
2.5,0.15952724
0.4,-0.17906588
0.55,0.008333856
1.5,-0.08190916
0.9,-0.10211061
4.7,-0.22114614
0.5,0.069875546
2.1,-0.14891708
0.8,-0.036831718
0.7,0.044341005
3.8,0.33944613
1.2,0.0044598314
1.58,-0.17831846
0.6,0.12754682
2.0,-0.19901043
0.6,-0.057127476
1.8,-0.104171656
2.0,-0.14331622
2.9,-0.06452314
0.5,-0.031410314
1.5,-0.17882772
1.5,-0.10417772
0.75,-0.015409709
0.4,-0.08960031
0.6,0.20806488
0.4,0.004128849
0.55,0.06764915
1.7,-0.23073141
0.8,-0.033798527
1.5,-0.1343464
0.25,0.00887355
1.5,-0.19047667
0.8,-0.048811965
0.35,0.05331184
4.8,0.13163508
1.12,0.03445926
2.0,-0.16814168
0.8,-0.105999805
3.2,0.32999367
2.2,-0.05213415
1.5,-0.14105773
1.2,0.04015047
3.5,0.4318601
0.6,0.03273508
2.6,-0.13500112
0.5,0.041421544
2.0,-0.09971793
1.1,-0.05752151
1.5,-0.23049527
1.1,-0.11606694
1.09,-0.024718449
0.5,-0.075357035
1.14,-0.010043817
6.35,-0.17788957
1.2,-0.015491989
0.5,0.00043341983
0.5,-0.1074672
0.5,0.1343568
2.87,0.0859516
1.6,-0.09101835
9.1,-0.4088021
0.2,-0.16652337
0.55,-0.006578112
2.0,-0.0797166
1.95,-0.09922893
0.55,0.03432415
0.8,0.023411527
0.5,0.07369805
3.5,0.21131888
1.2,0.040775873
5.18,-0.6548161
0.8,0.08322754
0.3,0.1514085
0.7,-0.06862889
0.45,0.21373647
0.75,-0.006969898
0.4,-0.16322501
0.85,-0.05564942
0.3,-0.14642197
3.9,0.70148313
0.6,-0.023998953
0.9,-0.089355566
1.58,-0.17920542
0.5,0.064425744
0.2,-0.114652574
0.6,0.02738345
6.8,-0.5281361
0.8,0.004775141
3.23,0.14517881
1.35,-0.029958017
1.98,0.08342396
1.3,0.09867163
1.5,-0.18614799
1.67,-0.25411302
0.55,0.0644743
0.5,-0.013934681
0.8,0.026668163
1.1,0.095567964
1.2,0.09374545
0.8,0.0042211595
0.8,0.07331005
0.6,0.24087717
0.7,-0.08725816
1.2,-0.004485936
3.5,0.2794195
0.5,-0.0402752
1.2,0.062944405
1.2,-0.009895689
0.8,-0.0138180265
2.2,-0.13731082
0.45,0.14886896
0.9,-0.09314853
0.8,-0.029492084
0.8,0.036269218
1.5,-0.14918138
9.8,-0.44107556
0.5,0.052935358
2.0,-0.14534017
3.1,0.15519452
1.0,-0.05097516
1.1,-0.06523491
2.0,-0.1527178
0.55,0.05171044
0.4,-0.21892086
0.3,-0.20820153
1.12,-0.06429641
0.7,0.007896034
0.5,-0.0034936988
0.65,0.0040844157
0.45,-0.018932994
0.7,0.09366983
1.1,-0.0018772613
0.4,-0.11523802
2.0,0.03194299
1.2,-0.025454681
1.5,-0.20942211
0.8,0.072563104
0.7,-0.095765516
1.0,-0.07443255
0.5,0.10277637
2.6,-0.07919024
1.6,-0.021273132
0.9,-0.035521828
0.45,0.16614226
4.2,0.3704763
0.8,-0.015873183
2.8,-0.027420308
0.6,0.03374498
0.8,0.05449894
0.45,-0.031610653
2.98,-0.09832358
0.5,0.08020849
1.5,-0.24241932
4.8,0.03423373
8.1,-0.4196807
2.1,-0.14649382
0.83,0.0040149707
7.0,-0.4156569
3.5,0.24526511
1.3,0.14240286
1.8,-0.12233555
0.5,0.058078326
0.5,0.060247347
3.2,0.10107399
0.55,-0.023477564
0.58,0.0008919593
0.5,0.03422618
3.5,0.26350996
2.0,-0.1772254
0.8,0.13333103
2.5,0.088147245
0.6,0.09528377
0.45,0.16110578
5.0,-0.42169818
1.45,-0.08271683
1.5,-0.17911981
0.6,-0.005431003
0.5,-0.15092808
1.0,-0.010085161
0.5,0.21398139
1.75,-0.068165965
0.45,0.29829058
2.0,-0.20763925
0.55,0.056570362
1.7,0.03908146
0.5,0.10750879
1.85,-0.12568368
1.0,0.07081078
0.45,-0.050991684
0.85,-0.07155934
1.7,-0.21495357
0.5,0.23152061
1.25,0.06761833
0.85,-0.12716033
0.8,-0.11901427
3.7,0.23645362
3.0,-0.10197899
0.4,0.059828557
1.8,-0.23097101
2.1,-0.15992258
1.2,0.2513302
2.0,-0.06947178
2.5,0.066399135
1.8,0.004684299
1.25,0.08067884
0.5,0.11336978
2.0,-0.07760686
2.4,-0.10184556
0.55,0.0745591
1.8,-0.19600245
0.75,-6.648549e-05
2.0,-0.105280735
1.0,-0.00056547497
0.6,-0.15681495
0.8,-0.008623565
1.5,-0.19543025
6.5,-0.5130701
1.2,0.027771961
2.0,-0.12660828
0.85,-0.1078242
1.01,0.02718427
4.0,0.60168177
3.5,0.7294551
2.36,-0.17125857
0.5,0.044360682
0.53,-0.102949224
1.1,0.02971261
0.9,-0.14307185
0.8,-0.061443828
6.35,-0.21751705
3.2,0.38706842
1.3,0.047752377
0.48,0.19767526
1.5,-0.048856124
1.5,-0.18150888
0.8,0.020395596
4.2,0.43884018
0.56,0.07524507
1.2,0.0098603815
2.0,-0.13023826
2.05,-0.21244088
0.9,-0.080624335
3.9,0.29413754
0.9,-0.06842978
1.07,0.040578965
0.8,-0.028982576
0.5,0.1727223
0.8,-0.021264508
2.0,-0.10593128
1.2,0.008056948
0.8,0.009853695
0.9,0.08310009
1.1,0.06387702
0.3,0.051452104
0.8,-0.14919133
1.9,-0.19723731
0.8,0.035941016
0.5,0.05771974
2.87,-0.03721191
2.0,0.028295778
0.89,-0.10976517
0.6,0.054205444
4.5,0.017834138
4.5,0.14650424
1.8,-0.019374005
2.3,-0.15083863
1.75,-0.1038418
0.5,0.14287525
0.8,0.06703267
3.5,0.23712678
0.8,0.06681849
2.0,-0.20088533
4.5,0.115912646
0.75,0.013576243
3.8,0.38470381
2.6,-0.14922422
1.7,-0.15204658
0.4,-0.051410295
1.5,-0.14686167
0.28,-0.004670242
5.0,-0.43307954
0.8,-0.051420487
5.0,-0.49008965
0.58,0.1184402
2.5,0.07856024
0.7,0.008331548
2.0,-0.1535953
0.5,-0.092407875
1.36,-0.09442767
0.5,0.008320624
0.6,-0.07334237
8.0,-0.74859524
0.7,0.021481736
2.0,0.009650096
1.1,-0.11490477
1.0,-0.15738617
2.0,-0.18724798
1.75,-0.1631768
0.55,0.064866
3.98,0.862311
2.4,-0.11053738
0.8,0.034198362
0.4,-0.09209525
2.0,-0.08933059
1.2,0.0012905006
1.75,-0.20047961
0.6,-0.059482258
0.75,-0.086930804
0.6,0.03488189
0.7,0.019546619
4.2,0.44202846
0.65,-0.08884389
1.75,0.00449965
8.0,-0.42815888
0.4,0.0065057427
3.9,0.35938627
1.81,0.024156334
2.48,-0.0029675053
1.8,-0.017756067
2.5,0.0797808
1.1,-0.09306344
2.0,-0.16024908
1.2,0.0426522
3.5,0.36345708
