feature_value,shap_value
53530.0,-0.012920915
66798.0,0.1428809
41626.0,-0.60836554
54574.0,-0.0022049337
77500.0,0.09688192
81729.0,0.02873322
60992.0,0.019925097
37498.0,-0.23081782
51279.0,0.47554564
80004.0,-0.077931195
90683.0,0.19301939
21034.0,-0.479125
42794.0,-0.55293876
91660.0,0.03891489
19500.0,-0.16401494
82528.0,-0.20371549
68552.0,0.03177212
24200.0,-0.07279557
45135.0,0.38620907
32335.0,-0.2808071
53000.0,0.0019285268
57693.0,-0.07145114
22201.0,-0.2468627
19700.0,-0.3817002
14800.0,-0.6945266
47741.0,-0.13235228
47927.0,-0.039905574
85674.0,0.28107184
38279.0,-0.21337813
43629.0,-0.45825094
71500.0,0.45932782
61006.0,-0.09910273
111000.0,-0.05471537
15800.0,-0.54734284
76500.0,0.12047204
54895.0,0.29022464
51397.0,0.43505785
57900.0,-0.045063607
132000.0,0.021163903
26072.0,0.47004852
15845.0,-0.56567395
77899.0,0.057054345
55000.0,-0.00531208
55801.0,0.05932269
53000.0,-0.12647836
45314.0,0.2696172
54216.0,0.035710756
116697.0,-0.13480872
29740.0,-0.048919693
25069.0,0.28190917
60520.0,-0.07758579
78863.0,-0.064409174
44887.0,-0.65018326
45023.0,0.8089194
34119.0,-0.15986688
44140.0,-0.7824325
54627.0,-0.013139214
30630.0,-0.19140413
19478.0,-0.41973916
81328.0,0.054906636
25181.0,0.06372585
71620.0,-0.048535664
38859.0,-0.24879244
39898.0,-0.067086294
51066.0,0.10687425
20400.0,-0.43734765
34753.0,0.37900463
52291.0,0.093935475
35346.0,0.25664485
63267.0,0.25667992
33915.0,-0.06542737
71659.0,0.017784137
48387.0,0.019501701
28400.0,-0.044317193
52998.0,0.046227008
49391.0,-0.25318938
66000.0,0.0019100436
66000.0,-0.0769204
40410.0,-0.28722528
14053.0,-1.0619533
19360.0,-0.3618418
13464.0,-1.162122
43000.0,-0.75189656
40230.0,-0.4669642
36200.0,0.0011520535
46188.0,-0.1700472
59317.0,-0.05084728
64500.0,0.16997963
66500.0,0.15578194
33906.0,0.21602137
23403.0,0.09014237
46296.0,-0.10047769
52554.0,0.2594901
68735.0,-0.0021020237
43952.0,-0.6266251
53403.0,0.065663666
41993.0,-0.41156092
25800.0,-0.03055765
26000.0,0.106956966
40230.0,-0.42910498
37649.0,-0.29610133
39000.0,0.18580139
106000.0,-0.19251145
54970.0,0.08901962
93930.0,-0.14286236
71212.0,0.63433915
51079.0,0.2181829
81381.0,-0.0725375
20600.0,-0.5942495
65500.0,0.026259454
78118.0,0.16183962
40800.0,-0.18153399
68638.0,0.17901716
42820.0,-0.25905508
35463.0,0.38714948
63524.0,0.0095054
59490.0,-0.08439442
21527.0,-0.18464044
82198.0,0.061362132
62882.0,0.03652295
60000.0,0.0010080159
45400.0,0.4954959
117359.0,0.03090048
65000.0,0.19619267
27299.0,0.27546468
102320.0,-0.22960292
56099.0,0.051990885
40428.0,-0.3851648
30400.0,0.07214073
47034.0,-0.23959558
104036.0,-0.41616896
24553.0,0.07287643
76853.0,-0.009333564
23744.0,-0.17951854
28000.0,-0.03878691
60273.0,-0.08955129
56331.0,-0.2210769
95962.0,-0.15034121
39284.0,-0.26363072
68000.0,0.24038438
61020.0,0.043282695
29159.0,0.20541394
75060.0,-0.059660062
21400.0,-0.4486916
39600.0,-0.33171588
17989.0,-0.19962971
78024.0,0.04440484
22200.0,0.3704057
96408.0,-0.1877123
28800.0,-0.0507885
49618.0,0.06732899
82127.0,0.25711006
27000.0,0.11430717
58196.0,0.10089619
57783.0,-0.0011211175
65042.0,0.1608867
24200.0,-0.0835966
78261.0,-0.16716278
25000.0,0.4982319
62000.0,0.12302229
39200.0,-0.43285432
61294.0,0.23747715
45400.0,0.25823382
69000.0,0.24757703
40488.0,-0.38131946
27000.0,-0.19261634
103879.0,-0.021036373
57654.0,-0.11096032
115000.0,-0.08581426
84780.0,-0.039133396
90933.0,-0.07052442
25800.0,-0.382748
65421.0,-0.027894478
30480.0,-0.17430317
47532.0,0.29315603
47200.0,-0.062277492
68059.0,0.06330912
68717.0,0.07839795
42600.0,-0.3127169
85591.0,0.12077927
55718.0,0.018730542
66267.0,0.38194296
57699.0,-0.008305273
77079.0,-0.11063819
44887.0,-0.567701
51120.0,0.30190057
86353.0,-0.11242799
40793.0,-0.39514494
52196.0,0.12095947
53500.0,-0.039671864
71431.0,-0.022650905
55500.0,-0.03967419
75060.0,-0.0154925715
66500.0,-0.054057702
47800.0,0.1305513
51760.0,0.06841582
46996.0,-0.109423414
47200.0,-0.014917657
97614.0,-0.12142052
89849.0,-0.21372184
118300.0,0.11055918
