City,Feature,Feature_value,SHAP_value,used_in_panels
Wuhan,Price,6770,0.2841032445,"a,g"
Shanghai,Price,51950,0.2554942071,"a,g"
Shanghai,Price,37301,-0.07159096003,"a,g"
Beijing,Price,48510,-0.2385947555,"a,g"
Wuhan,Price,9200,-0.1811578274,"a,g"
Guangzhou,Price,16650,-0.04398547113,"a,g"
Shanghai,Price,102953,-0.4013940394,"a,g"
Wuhan,Price,5135,0.1823470443,"a,g"
Shanghai,Price,58492,0.1581781805,"a,g"
Guangzhou,Price,10900,-0.04831138998,"a,g"
Shanghai,Price,52031,0.06615822017,"a,g"
Shanghai,Price,20475,-0.03596971929,"a,g"
Guangzhou,Price,14210,0.02584285848,"a,g"
Beijing,Price,78904,-0.3147107661,"a,g"
Shanghai,Price,35571,-7.908139378e-05,"a,g"
Shanghai,Price,45400,0.2278623879,"a,g"
Shanghai,Price,111000,-0.09585016966,"a,g"
Shanghai,Price,69490,0.005477586761,"a,g"
Guangzhou,Price,37400,-0.08985114843,"a,g"
Shanghai,Price,15444,0.06746915728,"a,g"
Shanghai,Price,44593,-0.3065510392,"a,g"
Shanghai,Price,25139,0.05865155905,"a,g"
Wuhan,Price,15189,0.05379994214,"a,g"
Guangzhou,Price,53500,-0.04698333889,"a,g"
Wuhan,Price,11039,0.3062602878,"a,g"
Shanghai,Price,87235,0.01195588335,"a,g"
Beijing,Price,49200,0.01082041208,"a,g"
Shanghai,Price,40800,-0.1596041918,"a,g"
Wuhan,Price,8032,-0.1016960666,"a,g"
Shanghai,Price,41797,-0.3945640624,"a,g"
Shanghai,Price,84344,-0.1011293232,"a,g"
Beijing,Price,17408,-0.1238540784,"a,g"
Wuhan,Price,27224,-0.009168548509,"a,g"
Shanghai,Price,52042,0.02702155337,"a,g"
Shanghai,Price,59746,-0.02291574515,"a,g"
Guangzhou,Price,23600,0.05428761989,"a,g"
Wuhan,Price,17604,0.06965199113,"a,g"
Guangzhou,Price,20976,-0.01845867001,"a,g"
Wuhan,Price,8103,-0.07344768941,"a,g"
Beijing,Price,16183,-0.04618028924,"a,g"
Shanghai,Price,32572,-0.1509214044,"a,g"
Shanghai,Price,76000,-0.02916778438,"a,g"
Shanghai,Price,33277,-0.0549941659,"a,g"
Shanghai,Price,21307,-0.009975885972,"a,g"
Wuhan,Price,7070,-0.09418078512,"a,g"
Shanghai,Price,62489,-0.04136670381,"a,g"
Guangzhou,Price,16900,-0.01373254601,"a,g"
Shanghai,Price,65258,0.005547495559,"a,g"
Shanghai,Price,50561,0.0133870272,"a,g"
Shanghai,Price,25328,0.1667195857,"a,g"
Shanghai,Price,57645,-0.01652102172,"a,g"
Shanghai,Price,60081,-0.07674261183,"a,g"
Shanghai,Price,98500,-0.09776074439,"a,g"
Guangzhou,Price,46247,-0.006332278252,"a,g"
Shanghai,Price,64707,-0.2082992494,"a,g"
Shanghai,Price,45771,-0.1731357127,"a,g"
Wuhan,Price,6722,0.1683213562,"a,g"
Shanghai,Price,46900,-0.1182766929,"a,g"
Beijing,Price,53962,-0.08008314669,"a,g"
Beijing,Price,45982,-0.1374879777,"a,g"
Wuhan,Price,7806,0.04222121462,"a,g"
Beijing,Price,35000,-0.0692679584,"a,g"
Shanghai,Price,55153,-0.03762472793,"a,g"
Shanghai,Price,78261,-0.1048134267,"a,g"
Guangzhou,Price,19646,-0.0825458914,"a,g"
Guangzhou,Price,13896,0.02892540395,"a,g"
Shanghai,Price,46912,-0.02205867134,"a,g"
Shanghai,Price,26000,0.322886318,"a,g"
Shanghai,Price,86162,-0.06687009335,"a,g"
Shanghai,Price,126330,-0.415586412,"a,g"
Beijing,Price,36078,-0.2559675872,"a,g"
Shanghai,Price,46448,-0.06317619234,"a,g"
Shanghai,Price,32322,-0.05408172309,"a,g"
Wuhan,Price,14000,0.07040506601,"a,g"
Wuhan,Price,7066,-0.004498339724,"a,g"
Shanghai,Price,94697,0.03047299013,"a,g"
Beijing,Price,28465,0.005202177446,"a,g"
Shanghai,Price,52661,0.0129289655,"a,g"
Guangzhou,Price,13930,0.1200830415,"a,g"
Shanghai,Price,82500,-0.1949528903,"a,g"
Shanghai,Price,57944,0.08348271251,"a,g"
Beijing,Price,25243,-0.0006676921621,"a,g"
Wuhan,Price,6766,0.1491121948,"a,g"
Shanghai,Price,76189,-0.1605707109,"a,g"
Shanghai,Price,93268,-0.1207532883,"a,g"
Shanghai,Price,65459,0.04262593389,"a,g"
Beijing,Price,59729,0.01742509939,"a,g"
Shanghai,Price,91613,-0.0978064239,"a,g"
Shanghai,Price,59882,0.0100658536,"a,g"
Shanghai,Price,28800,0.06268495321,"a,g"
Shanghai,Price,39608,-0.1906973422,"a,g"
Guangzhou,Price,29213,-0.01808244735,"a,g"
Shanghai,Price,111000,-0.1534178853,"a,g"
Shanghai,Price,54798,-0.03772189468,"a,g"
Shanghai,Price,48639,0.00855236128,"a,g"
Shanghai,Price,56095,0.06522683799,"a,g"
Shanghai,Price,23526,0.07282028347,"a,g"
Shanghai,Price,28957,0.09554321319,"a,g"
Guangzhou,Price,11651,0.1774930209,"a,g"
Shanghai,Price,9166,-0.004621105269,"a,g"
Shanghai,Price,48537,-0.262888521,"a,g"
Shanghai,Price,20145,0.04452244192,"a,g"
Shanghai,Price,50586,0.05931060016,"a,g"
Shanghai,Price,46962,-0.06014931947,"a,g"
Wuhan,Price,54010,0.2510086,"a,g"
Guangzhou,Price,27000,0.3426463902,"a,g"
Wuhan,Price,28541,-0.03690126538,"a,g"
Shanghai,Price,12743,0.3517473638,"a,g"
Shanghai,Price,33939,-0.03642453998,"a,g"
Shanghai,Price,50750,0.1054494083,"a,g"
Beijing,Price,33236,-0.136728406,"a,g"
Shanghai,Price,22327,-0.05418737605,"a,g"
Shanghai,Price,33953,-0.07682113349,"a,g"
Wuhan,Price,10941,-0.194340229,"a,g"
Guangzhou,Price,20350,-0.006168236956,"a,g"
Wuhan,Price,11889,0.2368222177,"a,g"
Guangzhou,Price,17752,0.04665948451,"a,g"
Beijing,Price,70791,-0.1222550198,"a,g"
Shanghai,Price,16960,0.02918726578,"a,g"
Shanghai,Price,23400,0.02001339942,"a,g"
Beijing,Price,24666,0.2494522035,"a,g"
