public_building_id,SHAP_Projected_Area,SHAP_Height,SHAP_Plot_Ratio,SHAP_Effective_Age,SHAP_Mean_Age_Score,SHAP_Pop_Density,SHAP_Price,SHAP_Fee,SHAP_EUI,base_value
SHB_04c5f9e340ff0d99,-2.4152694,-0.1389848,-0.1887741,-0.0751811,-0.23271872,0.044723026,-0.19279765,0.074298024,0.0757958,-3.9755917
SHB_b891b2460795886f,-0.9682943,-0.19599105,-0.0443787,-0.015664456,-0.7615642,-0.20843762,-0.835741,-0.022241084,-0.014939996,-3.9755917
SHB_4eba45778a420a00,0.4344666,-0.16692159,-0.030940112,-0.17063057,-0.1949156,-1.1369879,-0.166138,0.03497126,0.06117764,-3.9755917
SHB_a3104d7be908a7b6,0.45583192,0.18073674,-0.00840391,0.418825,0.35010043,-0.08741642,0.8233267,0.56442446,0.33811948,-3.9755917
SHB_656a6503f1c09738,0.81980115,0.87177885,-0.00044832227,-0.12117825,0.51285684,0.19079049,0.15357381,0.17601016,-0.34332907,-3.9755917
SHB_b220f291d8055a83,1.2162495,-0.17993382,0.27313766,0.062276132,0.26237464,-0.015772145,0.41655996,-0.07447784,0.134906,-3.9755917
SHB_27b61a387b93222f,0.4448545,-0.15292908,0.118795626,-0.14737774,0.18126519,-0.049276978,0.15823168,-0.0228378,-0.1811364,-3.9755917
SHB_2f1bdffbfe793355,-0.051807817,-0.2518371,-0.013138861,-0.59400135,-0.14338881,0.16920811,0.13738799,0.15395702,-0.20990613,-3.9755917
SHB_27ce639d132eccb4,0.22660351,-0.20971139,-0.080139846,-0.083499834,0.17911904,-0.14460714,-0.099637225,-0.029488374,0.17593259,-3.9755917
SHB_4def6b26fd7efda5,0.3480152,-0.25867006,-0.27966636,-0.12415546,-0.1728042,-0.91949624,-0.012896972,0.005227296,0.12581523,-3.9755917
SHB_d9eddb4efab8dfcf,-2.3408954,-0.2574405,-0.13689473,-0.16755852,-0.23885286,-0.16227025,-0.05132942,-0.0630122,0.12873186,-3.9755917
SHB_8aa14b400f3ba182,0.24742167,-0.16885442,-0.31167898,0.10850963,-0.10564163,0.037044983,0.027203513,0.02293913,-0.049123526,-3.9755917
SHB_f8950d3626ebab09,-0.037742894,-0.25640768,-0.48425943,-0.61607355,0.006853692,-0.05223411,-0.3087013,0.22211833,-0.25096104,-3.9755917
SHB_665eecc8eaff7d13,0.4225731,0.19291908,0.25787848,0.044010077,0.13330704,-0.23467422,-0.03023868,0.41297817,-0.072958775,-3.9755917
SHB_3a6c873a60afe0d3,-0.037793886,0.041233223,0.117786884,-0.06728442,-0.43217212,-0.9636856,-0.07984185,-0.108461216,-0.21576306,-3.9755917
SHB_7f33a239efd28bda,1.1451309,0.3335043,0.1142505,-0.43866417,-0.018094908,-0.18073314,-0.27215812,-0.71239495,0.026017874,-3.9755917
SHB_58921a433641e6df,-1.9684291,-0.39277273,-0.04126844,-0.29229626,-0.99551183,-0.2291852,0.1030057,-0.07699365,-0.2215261,-3.9755917
SHB_fab314edda44f113,0.21108752,-0.24059825,-0.16459815,-0.23186874,0.19161658,-0.04473917,-0.24858758,-0.33444685,-0.008920233,-3.9755917
SHB_aef913d9e4e1ea73,-1.0239276,-0.13242084,-0.22226192,0.1922877,-0.20261094,-0.033456072,0.057807162,-0.0040296228,-0.26209965,-3.9755917
SHB_9bce2277d8acefcb,-2.1217577,-0.27995518,-0.24400611,-0.033809472,-0.6343068,-0.09555523,-0.009079562,-0.20847242,-0.16764833,-3.9755917
SHB_4b21622a03821d83,-2.227242,-0.22385497,-0.00634412,-0.2673244,-0.28175423,0.007921586,-0.10550478,-0.37122858,-0.302028,-3.9755917
SHB_9aaf1fa7e60e6137,0.20520042,-0.23290318,-0.05294678,-0.07770653,-0.1756532,-0.7748242,-0.8723142,0.0075889337,0.021305734,-3.9755917
SHB_59b0d3145c5cf2b5,-0.5487969,0.32364607,-0.08581845,-0.20072642,0.6793567,-0.56091267,-0.19237334,-0.08228556,-0.006988883,-3.9755917
SHB_4e66bba1b1aaaa15,-2.3196645,-0.0745706,-0.066138655,-0.2307856,0.18260695,0.12631051,-0.18346414,-0.14031172,-0.26796553,-3.9755917
SHB_3c43fbc4bb17ad4b,0.13680293,0.33565044,0.0021282644,-0.1574291,0.33174747,0.05794815,0.07729729,-0.09861301,0.16051833,-3.9755917
SHB_d701c8139d2a5900,-2.200999,-0.06420802,0.24965027,0.3520185,0.26676944,-0.146124,-0.20384742,0.42837647,0.23666285,-3.9755917
SHB_34560a015214ee01,-2.226945,-0.27323553,-0.15415171,-0.1185566,-0.1953985,-0.19896014,-0.14187247,-0.023296548,-0.12272596,-3.9755917
SHB_75d9e1902a81a3b0,0.01295768,-0.028821023,-0.047302023,-0.13029103,-0.05902448,0.052130535,0.05465784,-0.010141224,-0.29027742,-3.9755917
SHB_c771771ab661a902,-2.0579174,-0.08829887,0.016494501,-0.12783085,-0.07947461,-0.14465159,-0.48934042,0.08992943,-0.13827956,-3.9755917
SHB_cd99142f9b72ab06,0.29913372,-0.19112253,0.08071548,-0.118100986,-0.15903123,-0.7613688,-0.11322715,0.022524498,-0.32829392,-3.9755917
SHB_6914a6facea9f2ce,-0.40350217,-0.236106,-0.29115823,-0.28197145,-0.9175678,-0.085065745,-0.13381718,0.40310872,0.2307246,-3.9755917
SHB_b8164389e0728b7c,0.13216376,-0.143926,0.114144124,-0.06410283,-0.12210318,0.32741335,-0.14337921,0.20759423,0.06619466,-3.9755917
SHB_4e58c31f4983ad54,-1.1267238,-0.2584186,-0.22303282,-0.033068683,-1.1950254,-0.055418845,-0.23038048,-0.15941733,-0.05645765,-3.9755917
SHB_889143df7ce027ea,-0.16573846,-0.038605392,0.12500538,0.11186129,-0.068618394,0.06613509,-0.29392362,-0.08967656,-0.050272796,-3.9755917
SHB_8dec7815b452b989,0.5806558,-0.24488187,0.029149842,0.08588735,0.038501363,-0.5239419,0.06137227,-0.016464397,0.28205702,-3.9755917
SHB_79da2d9394adc8b5,-0.024548296,-0.10022719,-0.13721739,0.02010222,0.06039307,0.16426562,-0.062454358,-0.11124364,0.115883105,-3.9755917
SHB_78090cb5cf457819,-1.7912357,-0.25439706,-0.19672698,0.7324511,0.10118346,-0.20518886,0.1221681,0.017607193,-0.13498478,-3.9755917
SHB_4866f090fce12efd,0.27151304,-0.24636632,0.03758852,0.30519325,0.64245516,0.036660094,0.039220475,0.0840836,-0.026352111,-3.9755917
SHB_772661ca2141c305,0.26779717,-0.17598328,0.033292532,0.018400835,-0.1995807,-0.13000926,-0.0734565,0.069517985,-0.07306619,-3.9755917
SHB_74d1d92224b8be8b,0.22973736,-0.1753516,-0.09586351,-0.12698396,0.0941733,0.16813602,-0.088688634,0.14223264,-0.014193457,-3.9755917
SHB_cd2821576fb91c6f,0.21297906,-0.09705864,-0.253483,-0.55838865,-0.09536692,-0.2754934,-0.13073853,0.031432115,0.04321558,-3.9755917
SHB_a1ad40f23bb0399a,0.17689511,-0.2503537,0.052383926,0.2776568,-0.039287567,-0.59938365,0.73671234,0.0689462,0.17221767,-3.9755917
SHB_8a44fa5516c053eb,-0.15758663,-0.009397804,0.054491524,-0.16614655,-0.07343093,0.2450735,0.14535724,0.080222085,0.032602455,-3.9755917
SHB_9d5d894005c4968d,-2.0925198,-0.15246116,0.03965379,-0.193623,-0.29444054,0.079286814,0.1706772,0.37207854,-0.18331398,-3.9755917
SHB_dc37860070b0262e,0.7467452,0.6700783,0.7792435,-0.016432097,0.62986475,0.6076277,0.16553734,0.23355511,-0.005313145,-3.9755917
SHB_03949e6e1185cfa6,0.4702491,-0.15221664,0.10864221,0.2096422,0.7599857,1.5118243,-0.08062817,0.19084765,-0.016683804,-3.9755917
SHB_355901e9a58bb6e2,-1.514237,-0.18577456,-0.17212318,-0.29846796,-0.4049672,0.1326749,-0.0049534924,-0.048200823,-0.20625696,-3.9755917
SHB_414df469ecfd03db,0.39217976,0.51722795,0.21017186,0.16898087,0.33199474,0.32155427,0.25563902,0.08902003,0.20176762,-3.9755917
SHB_95e1fa8096672480,0.565754,0.049019918,-0.074975565,0.1541536,-0.69993114,0.33937827,-0.25276732,0.03698284,-0.21280237,-3.9755917
SHB_9e4d6f1fe757b7ac,-1.1127809,-0.15030394,-0.0031242294,-0.18388455,-0.4244741,-0.25190142,-0.14428255,-0.18558182,-0.13460104,-3.9755917
SHB_bc37529cc43edb5c,-1.975293,-0.040022064,-0.08254729,-0.07123555,0.11676073,-0.008676037,0.022396216,-0.102586664,0.1935017,-3.9755917
SHB_f9e09d626d330e97,-2.0202258,-0.25601393,-0.21324785,-0.50437564,-0.38719666,-0.2749389,-0.032251954,-0.104061894,-0.24188466,-3.9755917
SHB_c60435d48ec656a1,0.23119645,-0.21675834,-0.1617936,0.03335155,-0.050029576,-0.12930106,-0.11939706,-0.13616216,-0.43272555,-3.9755917
SHB_681eb32c9887a009,0.6851608,0.06165671,-0.041693013,-0.22897641,-0.2297254,0.066878185,0.041893534,0.07707043,-0.05546133,-3.9755917
SHB_b768ff78f3766a97,0.7900414,-0.19124596,0.033371992,-0.027046012,0.3429401,0.042965323,0.055286817,-0.01353899,-0.052147415,-3.9755917
SHB_39c103984aaaca69,0.21677397,0.0049132085,-0.19329153,-0.006357198,-0.16570428,-0.30975917,0.15292501,0.14683154,-0.14488812,-3.9755917
SHB_0e52c389297a361c,0.73336405,0.4327329,-0.08876355,-0.095213346,0.3219126,-0.08959897,0.042308867,-0.051032152,-0.0015824765,-3.9755917
SHB_d6cb117698988409,0.17219283,-0.2494502,0.041523445,-0.7479674,0.17613068,-0.34622097,-0.22683115,-0.043996975,-0.23221804,-3.9755917
SHB_fc29c6c25e4dc1c6,0.54794633,0.11854423,0.064462624,-0.40734583,0.06254364,-0.115047924,-0.04309188,-0.75443923,-0.103112385,-3.9755917
SHB_e067875b99c13a16,0.5128883,0.026111683,-0.21312514,-0.35942876,0.07228101,-0.21775481,-0.033245265,0.09674766,-0.003747737,-3.9755917
SHB_a7ea065f3438b689,0.10066312,-0.15007117,-0.09785475,-0.07240297,-0.5997773,-0.37012073,-0.44945446,0.039034504,-0.03848518,-3.9755917
SHB_4bf37be945d02a81,-0.05189793,-0.099217944,-0.21384043,-0.07917496,-0.48633125,-0.5174791,-1.0886384,-0.116632804,0.100477576,-3.9755917
SHB_d43b36709d1c5e54,-0.101422444,0.44112104,-0.55057365,0.4230848,-0.19328043,-0.3539006,0.48060635,-0.22005296,-0.07529833,-3.9755917
SHB_11972ce85ffa3240,-1.1099608,0.4482964,-0.027135627,-0.43618473,-0.14136437,0.31064016,-0.45880607,-0.19224271,-0.047932107,-3.9755917
SHB_68771ccbb5f304b8,-2.4538102,0.32305312,-0.032763857,-0.15425886,-0.23913567,-0.08815569,-0.016736552,-0.038947377,0.09380553,-3.9755917
SHB_294702ca79a1d2b7,0.7630974,-0.19963351,0.15807715,-0.05045869,-0.14381061,0.031081274,0.09987289,-0.10533028,-0.084552646,-3.9755917
SHB_0c71cbccd26fde84,-1.8314073,-0.16042756,0.05839948,-0.14130509,0.16831154,0.29015195,-0.39430037,0.08080001,0.03830881,-3.9755917
SHB_ab2f8f90302c0d86,-0.042579994,-0.23914109,-0.11322597,-0.15288289,-0.40358216,-0.06487278,-0.44364956,0.012746219,-0.23115832,-3.9755917
SHB_4f9d474643377654,-0.15274653,0.20194332,-0.25903928,-0.10259304,0.03569146,0.31492764,-0.43986094,-0.17377633,0.11724386,-3.9755917
SHB_2abbb9e23e4d9560,0.13370942,-0.23974831,-0.27303332,-0.0953841,-0.40818927,0.2989284,-0.44942704,0.060007032,0.046602,-3.9755917
SHB_855626c34656cf55,-1.0423547,0.3400555,-0.010811238,-0.058814146,-0.11657972,-0.34724364,-0.029969875,-0.07819596,0.024151988,-3.9755917
SHB_37630a591d6adab6,-0.75536776,-0.23440251,-0.12716496,-0.12043391,0.34300855,-0.369823,0.0009521814,-0.054805517,-0.03937548,-3.9755917
SHB_6e2a8432dda332a8,-2.33335,-0.085900016,0.0021823654,-0.077402905,0.21636353,0.20409405,-0.08775191,-0.021893546,0.30455214,-3.9755917
SHB_25af7e5b8e274d2b,0.1150605,-0.12908089,0.06994509,-0.26277274,-0.22198652,0.094987124,-0.26477897,-0.21735246,0.16180243,-3.9755917
SHB_384668e0a5c3a878,-2.073993,-0.12982409,-0.11235981,-0.17457838,-0.2346051,0.123096295,-0.0063303784,0.13903908,0.092279054,-3.9755917
SHB_9ee12f1394ae1341,0.06869147,0.7397506,-0.27535117,-0.0041391347,-0.73455703,-0.9342191,-0.854353,-0.11984613,-0.010946262,-3.9755917
SHB_d68d8d2f1bb28529,0.135794,-0.19084275,0.008689595,-0.12297508,-0.087159075,-0.038913984,-0.65860415,-0.014271108,0.016299352,-3.9755917
SHB_9c45f1f41276cc3a,-0.14647004,0.015493344,0.019086692,-0.14892036,-0.13498482,-0.021714063,-0.08986252,0.0028902355,-0.120229885,-3.9755917
SHB_bc3b45beaff107e8,-0.5188048,-0.06923094,-0.061268654,-0.50327504,0.15689561,0.06939459,0.14537102,-0.114900865,0.12388699,-3.9755917
SHB_a9dffedee7607d7c,-0.45817196,0.69153035,0.044650834,-0.1365508,0.09326028,0.2622405,0.16807276,0.005974315,-0.13865657,-3.9755917
SHB_58eaa303f0c3ae26,-1.3133917,-0.10225217,-0.1296081,-0.04671806,-0.37831962,-0.10809341,-0.18868564,-0.46441486,-0.05724541,-3.9755917
SHB_86f591dac906db0a,0.79562163,-0.123886116,0.51602274,-0.25778887,0.16403754,-0.4047783,-0.29046533,-0.49863705,-0.01705541,-3.9755917
SHB_486f8ae9cdd3c28e,-1.528075,-0.18734784,0.16976318,-0.096592724,-0.8736006,0.09551397,0.057586424,-0.055618204,0.107963525,-3.9755917
SHB_b47f537ea197af4e,0.2446939,-0.14919558,-0.1146435,0.033056475,-0.12698866,-0.04975225,-0.3177367,-0.06627393,0.11929212,-3.9755917
SHB_3ca0a51cc0243a2a,-0.1568228,-0.14932707,0.018405652,0.21284024,0.04221889,-0.22807181,0.08174138,-0.0675877,-0.09596868,-3.9755917
SHB_2ece6162fde3d4ec,0.265735,0.40918013,0.08673068,-0.053445436,-0.8046441,0.51959324,0.05289308,-0.0767509,-0.076249614,-3.9755917
SHB_f5b5c7833a4c8b25,0.7530714,-0.10228411,0.016875103,-0.012065157,0.65670985,-0.13657637,-0.17136428,-0.103122726,-0.029413264,-3.9755917
SHB_feb98ab346c1c51d,0.03649666,0.039126307,0.016272347,0.18038552,0.13139014,-0.4336576,0.120233506,0.04997347,0.089466706,-3.9755917
SHB_4258722cfc9ec682,0.12369377,0.06405425,0.09469698,1.1256527,1.2303944,0.08354532,0.032101505,0.10734181,0.86937004,-3.9755917
SHB_5a6071966d66c976,0.49152657,-0.27590796,-0.17277168,-0.0597426,0.1545995,-0.2310327,-1.2593391,-0.056676958,0.12101043,-3.9755917
SHB_7b00645ccf76d634,0.5582039,-0.15998739,-0.2620426,-0.087628804,-0.1148373,-0.12707962,-0.036013193,0.053843927,0.105122104,-3.9755917
SHB_c53c2a8c16669cd0,0.19588207,-0.22784223,-0.08782822,-0.097993046,0.22970258,-0.20472243,-0.015628602,0.10032822,-0.05580942,-3.9755917
SHB_41e6d3c9061a69ac,0.49073464,-0.046672482,-0.48187828,-0.2612366,-0.026880382,-0.13722403,-0.013418623,-0.56862634,0.13166176,-3.9755917
SHB_2f8965d2f726e66b,0.35690057,-0.11551529,-0.19375356,-0.10691272,-0.04936524,0.89152896,-0.31660068,0.109286524,-0.1374206,-3.9755917
SHB_c596a012cf0f7034,0.27619883,-0.2308525,0.080203466,-0.21355395,0.112438075,-0.022965515,-0.7457453,0.008724098,0.09671017,-3.9755917
SHB_9f90fbe35dc91ec8,0.0987452,0.7080171,0.08734615,-0.23268175,0.26332742,-0.3705094,0.06762172,0.011901445,-0.29521832,-3.9755917
SHB_f63e18ac9072c28e,0.2296729,0.2228224,-0.39737886,-0.071793586,-0.239389,-0.99365926,-0.23461203,-0.029235214,-0.22471112,-3.9755917
SHB_a496c8615eb60c8c,-0.16035663,0.023573129,-0.103759594,-0.13058275,-0.029810011,0.36570233,-0.10010674,-0.2588907,-0.45072612,-3.9755917
SHB_db5274748df2dd01,0.6827276,-0.2010029,-0.045578454,0.14890556,-0.122799836,0.038669277,0.047652263,0.016220544,-0.0064228703,-3.9755917
SHB_85199e865b50f865,0.029123124,0.46739972,-0.20366693,-0.1387683,0.14035729,0.10666456,0.032239057,0.31883195,0.049454536,-3.9755917
SHB_61adf2c767bee7a0,0.30841318,-0.12362556,-0.367723,-0.051972214,-0.23847511,-0.9821615,0.16017963,0.06728846,0.13793322,-3.9755917
SHB_0d1d5c71b68b601a,0.9360193,0.29985762,0.38593143,0.74729306,-0.62888795,-1.0255305,0.183726,0.5423454,0.109047964,-3.9755917
SHB_741e443813c9a68d,-1.4566526,-0.17097764,0.064803004,-0.092106976,-0.062149886,0.18195432,-0.0044196723,-0.24696429,-0.26029456,-3.9755917
SHB_b89dfb4645fdb936,0.05288071,0.4650464,0.027828194,0.14569756,-1.038035,0.01552239,0.17267881,0.0420712,-0.07694081,-3.9755917
SHB_9fe9b90f7d79001e,0.34693074,-0.10781181,0.097391084,0.20032701,-0.114962794,0.51731455,0.033283204,0.015425145,0.023211904,-3.9755917
SHB_42a7595fa8db71bc,0.18576784,-0.14015499,-0.055905044,0.13961151,0.0043451786,0.15828735,0.03572578,0.020528466,0.19076075,-3.9755917
SHB_9d559ef997bc0028,0.40643033,-0.30979392,0.20229584,-0.09703317,-0.21686123,0.18084978,-0.47959134,-0.0803832,-0.058647808,-3.9755917
SHB_563da7942596bd00,-0.005932415,-0.20706315,-0.2167861,-0.21020083,-0.014069986,0.14525203,-0.3417211,-0.006992439,-0.29497454,-3.9755917
SHB_1682bcfb710ffa00,0.6267144,-0.15687504,-0.11017835,-0.13758796,0.021575458,0.25039163,0.055371765,0.106719986,0.12570311,-3.9755917
SHB_11d9f9819537a3ac,0.31139064,0.4486893,0.0017502351,-0.05396101,-0.122168645,0.017768323,0.055072676,0.0056685456,-0.07719123,-3.9755917
SHB_9905f92e078e3f32,0.56515074,-0.23898302,0.018433735,-0.33615732,0.21648453,0.24136265,0.079005584,0.05637226,0.026779892,-3.9755917
SHB_bd6a8cf25687a18e,0.681416,0.3840094,-0.041891344,-0.06651198,0.101175845,0.20648374,-0.16311039,0.24557604,-0.1805607,-3.9755917
SHB_a90ddc6c2d520e91,-1.1756558,0.59559697,-0.22092046,-0.08974974,-0.30464175,-0.4195002,-0.38663962,0.28235164,-0.10233702,-3.9755917
SHB_cc107da014ebd808,-0.13100089,-0.027899679,-0.34518936,-0.46784437,0.26090446,-0.23218675,-0.093061455,-0.03834932,-0.25602135,-3.9755917
SHB_3674433123ccb1f8,0.26896757,-0.19441986,-0.34988996,0.12303848,-0.118235596,-0.27755097,-0.6022209,0.12878421,-0.08765086,-3.9755917
SHB_23dc25b635ff8ad5,0.046835504,0.018859345,-0.005910656,-0.07237121,-0.106731996,0.25565565,-0.2123758,-0.1895381,-0.17845175,-3.9755917
SHB_b79af2dcd4804a08,-0.12864035,0.054459907,-0.076186314,-0.4610767,0.16696316,0.43487692,-0.22050364,0.03871931,-0.32587075,-3.9755917
SHB_58ec8b2e0f21562c,-2.0674117,-0.1640137,-0.05820236,0.16490492,0.019091152,-0.3273072,-0.12835635,0.01628484,-0.120981246,-3.9755917
SHB_8381e1d6a7e094d1,-2.064608,-0.23861006,-0.084557764,-0.07213341,0.05803748,0.21280965,-0.1757209,-0.021045081,-0.18386224,-3.9755917
SHB_b1dc485f81c60f8d,-2.1467814,-0.28710148,-0.17917667,-0.20960215,-0.7943074,-0.32973525,0.027811494,0.27569965,-0.2814488,-3.9755917
SHB_82a082f7c16e1833,0.8476589,-0.30991262,-0.0024018895,0.014092334,-0.025137287,-0.47748494,-0.41466796,0.069452435,0.066896915,-3.9755917
SHB_cfe905869dfe31d5,-0.05235054,0.28367928,-0.14314656,-0.080461726,0.17583878,0.119480506,0.20532107,0.05181869,0.1427226,-3.9755917
SHB_751faf84806ac25d,0.09228126,-0.036928218,-0.031244637,0.13817413,-0.7027681,-0.08535663,0.009499637,-0.16306981,0.07564786,-3.9755917
SHB_f03210b6bf6ee83e,0.27645817,-0.058072194,-0.041804865,0.030854074,-0.009695075,0.07445786,-0.03429081,0.031481285,-0.36359182,-3.9755917
SHB_37cddf0a69d37b3b,-2.0370924,-0.29025942,-0.22274542,-0.18185133,-0.6239815,-0.036910903,-0.054040868,-0.16821177,-0.1729413,-3.9755917
SHB_f6104d228e403435,-2.2577934,-0.13107261,-0.05942702,-0.018468693,-0.24461855,0.10820554,-0.076675795,-0.19718885,-0.20844042,-3.9755917
SHB_d49676bba2d9a1aa,0.24417265,-0.19797394,-0.4897422,-0.08507673,-0.17209263,-0.02985153,-0.42319158,-0.32058406,-0.23135461,-3.9755917
SHB_5ad3abced809e2b4,-0.95547867,-0.07042031,-0.19194175,0.0024225824,-0.713047,-0.047141567,0.046331804,0.0026405714,0.090344355,-3.9755917
SHB_2b03a7b3449b06e8,-1.1640711,-0.066658,-0.0563652,-0.08687326,0.63072973,0.1089034,0.11131005,0.024144454,0.08464359,-3.9755917
SHB_2233d091f4ae59d3,0.0905897,-0.17304993,-0.024953835,-0.3574392,-0.7077869,-0.5096342,-0.3619514,0.06974014,0.048330784,-3.9755917
SHB_896a67b8fb5e6600,-1.8373826,-0.19905524,0.08151922,-0.1882774,-0.35366908,-0.5336825,-0.011998696,-0.18501739,-0.24626312,-3.9755917
SHB_48dfdb06dcf07c67,-1.603987,-0.045139097,-0.061332416,-0.5535302,-0.35502902,-0.1701081,0.01773885,-0.10358621,-0.05702121,-3.9755917
SHB_d279a6be53710832,0.4440598,-0.18793148,0.030282548,0.19575119,0.3587971,0.14347109,0.10728104,0.11926496,0.060486976,-3.9755917
SHB_ae0d10342e5de58e,-1.7577455,-0.09021037,-0.03758113,-0.19825195,-0.5824507,0.18499047,-0.06583088,-0.014723044,0.14413472,-3.9755917
SHB_54e67a407ebe72a2,0.69592786,-0.19692145,-0.07015305,-0.28730762,-0.15505674,-0.056228247,0.05309763,0.009250296,-0.24236524,-3.9755917
SHB_8a31a851246c3a8e,0.033538055,-0.2084301,-0.19734733,-0.6666908,-0.11950259,0.027312724,0.49005353,0.05716488,0.089480385,-3.9755917
SHB_dabf1fb311a65600,0.19636382,0.36636594,-0.07301517,-0.14647485,-0.08680752,-0.005184351,0.07318868,-0.19390073,0.016222628,-3.9755917
SHB_ea1ddac43ca2985d,1.0052665,-0.24381104,0.082301944,-0.05797136,-0.052222725,-0.6464756,-0.2155059,-0.17566748,0.37052506,-3.9755917
SHB_7b610023533550d7,0.074477516,-0.20306101,-0.10341514,-0.008085665,-0.06505163,0.16013303,-0.73715544,-0.16980246,0.027460536,-3.9755917
SHB_6a444960ec252327,-1.0888498,-0.17246972,-0.14306769,-0.17529647,0.22842762,-0.44072172,-0.2946545,-0.047182493,-0.01763548,-3.9755917
SHB_0c9a548e55db6c80,0.27862006,-0.22925757,-0.16177075,-0.11935481,-0.078280576,-0.178638,-0.07801796,-0.21436203,0.10280832,-3.9755917
SHB_ccb8f1fa11c7aea3,-0.33800435,-0.17898043,0.06104579,-0.13568969,0.11097232,-0.07004703,-0.11927878,-0.05749038,0.0059333653,-3.9755917
SHB_261af19d28270b9f,-2.0494654,-0.044964567,-0.23637508,-0.029476924,-0.85637563,0.0026553026,-0.06789477,0.17881796,0.158016,-3.9755917
SHB_942a2821db82b80d,-1.4785193,0.15641367,0.9049467,-0.25730476,0.5550524,-0.27922195,-0.19380626,-0.5622137,-0.11728447,-3.9755917
SHB_38a5698cd47f7df0,-0.39059594,-0.1299464,0.029363386,-0.115585454,-0.11267988,0.22576855,-0.13372,-0.03969685,0.10814123,-3.9755917
SHB_482f7f2831dd4b5c,0.14916429,-0.16224927,0.07836812,-0.07097742,-0.019495524,0.12789416,-0.6655567,0.11469285,-0.07097344,-3.9755917
SHB_4d7a37da141ac14a,-0.14177711,0.029205177,-0.5084524,0.07396448,-0.11710824,-0.72412497,-0.10289637,0.47623336,0.017337779,-3.9755917
SHB_a41d3641a938b5c2,-2.2277362,-0.24972701,-0.16679914,-0.008956844,-0.6229695,0.28651467,0.03898379,-0.2725709,-0.1601375,-3.9755917
SHB_872edb10da7d48d8,0.33826202,-0.14905705,0.18408777,0.0889806,-0.022939473,0.1146872,0.05753434,0.06662261,-0.0057649566,-3.9755917
SHB_b7bda82c5366584b,0.3542124,-0.2294945,0.08500498,-0.3683024,-0.20506378,0.07925144,0.005779381,-0.17737065,0.12755543,-3.9755917
SHB_211c45af95ae59a6,-1.2721672,-0.31843358,-0.17350559,-0.08476413,-1.0249028,-0.14313057,-0.07899376,0.09107732,-0.104145184,-3.9755917
SHB_780d1bd67c64d379,-2.1736891,-0.35029182,0.06762527,-0.3591347,-0.7053682,-0.23192066,-0.77156776,-0.088366605,0.25796643,-3.9755917
SHB_8ce0e9f302912a7e,0.26758835,-0.023458604,-0.0018341495,-0.04555681,-0.7692898,-0.17901845,0.0035959515,-0.18509029,0.20662697,-3.9755917
SHB_7873dba2d02f2ed4,0.1753562,-0.2880606,0.03554846,-0.27704945,0.1132827,-0.014190632,-0.0053468794,0.014617753,-0.17734343,-3.9755917
SHB_40a8fb2e3268142a,0.07259602,0.21945426,-0.1605252,0.089244656,-0.5651772,-0.60491735,-0.14949948,-0.07061247,0.025773201,-3.9755917
SHB_131979ee74fdd22e,-2.087444,-0.36122158,-0.01988867,-0.06299316,-1.1852634,-0.01837376,0.092418045,-0.15171099,-0.14184284,-3.9755917
SHB_0bef78c6d4e31b98,-0.035955627,-0.28497875,0.02698828,-0.474026,-0.05715947,0.04568112,0.05574549,0.02427526,-0.06855138,-3.9755917
SHB_4121503c61b1501b,0.41736227,-0.16172047,-0.0781448,0.051109735,0.21815363,-0.12259982,0.23813634,-0.18314396,-0.2880178,-3.9755917
SHB_3b260d2b08bf3ace,0.2681205,-0.2305362,-0.084534496,-0.679784,-0.8103933,-0.21890466,-0.10644429,-0.05664561,-0.022170467,-3.9755917
SHB_691b7a229ed40f94,0.4853665,-0.14987716,-0.07129365,-0.13333574,-0.16476646,-0.72930014,-0.094731554,0.07203201,-0.0044087055,-3.9755917
SHB_cf4160a33ab63dcd,-2.229023,-0.28000817,-0.20832714,-0.16708776,-0.22566234,-0.45378006,-0.056815412,-0.20368746,-0.31375054,-3.9755917
SHB_b3b04afac584c840,-2.1630669,-0.24082392,-0.14419419,-0.044457264,-1.2300912,0.21936773,-0.08837417,-0.20603201,0.21064976,-3.9755917
SHB_09e63790d0c35be0,0.22456552,0.3048732,-0.012275523,-0.17504445,0.10936206,0.13656037,-0.3769068,0.088751286,0.0738063,-3.9755917
SHB_27a31abb048b29b7,-1.2517405,-0.2504901,-0.21741714,-0.041907888,-0.65026915,-0.016054915,0.14752264,-0.015332593,0.014135402,-3.9755917
SHB_4f57ccc96fe86c77,0.44046283,-0.19351453,-0.3280705,0.28896895,0.095796354,-0.0063034873,0.24284157,-0.10656548,-0.2990651,-3.9755917
SHB_6c5f6dea3aab9369,-2.2616792,-0.098200455,-0.21111146,0.039843902,-0.22022353,-0.06296637,-0.08136746,0.008345585,-0.22453165,-3.9755917
SHB_ea9278a0f3ec9f3e,0.16027401,-0.23601045,0.03129291,-0.1019771,0.17984015,-0.18936343,0.14440787,-0.042461213,0.06424554,-3.9755917
SHB_a9c02f11cd5dc590,0.6546382,-0.17309429,-0.28737277,0.07761292,-0.0529438,-0.0075671272,-0.054141577,-0.012662418,0.15818273,-3.9755917
SHB_92fbf80037ce006e,0.12881342,0.11081986,-0.14461248,0.2923007,0.045326352,-0.2577666,0.16807711,0.025351703,0.20565067,-3.9755917
