fpr,tpr,threshold
0.20379243551840145,0.3769633507853403,0.02219199202954769
0.20379243551840145,0.38219895287958117,0.022189317271113396
0.2046080130492405,0.38219895287958117,0.022139066830277443
0.2046080130492405,0.387434554973822,0.0221348088234663
0.20623916811091855,0.387434554973822,0.021968131884932518
0.20623916811091855,0.39267015706806285,0.02195899933576584
0.21276378835763074,0.39267015706806285,0.02139243856072426
0.21276378835763074,0.39790575916230364,0.021382154896855354
0.21357936588846976,0.39790575916230364,0.021312091499567032
0.21357936588846976,0.4031413612565445,0.021311044692993164
0.2298909165052503,0.4031413612565445,0.020051918923854828
0.2298909165052503,0.4083769633507853,0.020050084218382835
0.23335712101131614,0.4083769633507853,0.01979897916316986
0.23335712101131614,0.41361256544502617,0.019795523956418037
0.23519217045570395,0.41361256544502617,0.01968482695519924
0.23519217045570395,0.418848167539267,0.019661081954836845
0.2400856356407381,0.418848167539267,0.019335702061653137
0.24028953002344786,0.418848167539267,0.01933305524289608
0.24079926598022225,0.418848167539267,0.01929955556988716
0.24079926598022225,0.42408376963350786,0.019288601353764534
0.24314405138138445,0.42408376963350786,0.01907428726553917
0.24314405138138445,0.4293193717277487,0.019068097695708275
0.2549699255785503,0.4293193717277487,0.018260862678289413
0.25517381996126004,0.4293193717277487,0.01825794018805027
0.25660108064022835,0.4293193717277487,0.01818951778113842
0.25660108064022835,0.43455497382198954,0.018180830404162407
0.25833418289326127,0.43455497382198954,0.018040701746940613
0.25833418289326127,0.4397905759162304,0.01802174746990204
0.26078091548577836,0.4397905759162304,0.01783790811896324
0.26078091548577836,0.44502617801047123,0.017837289720773697
0.26322764807829546,0.44502617801047123,0.01767502911388874
0.26322764807829546,0.450261780104712,0.017668794840574265
0.2724028953002345,0.450261780104712,0.01701328530907631
0.2724028953002345,0.45549738219895286,0.01700805500149727
0.2788255683555918,0.45549738219895286,0.016615228727459908
0.27902946273830154,0.45549738219895286,0.01660897210240364
0.28239372005301255,0.45549738219895286,0.016409819945693016
0.28239372005301255,0.4607329842931937,0.016409343108534813
0.284534611071465,0.4607329842931937,0.016299312934279442
0.284534611071465,0.46596858638743455,0.016297874972224236
0.28738913242940156,0.46596858638743455,0.016172580420970917
0.28738913242940156,0.4712041884816754,0.016170447692275047
0.2886124987256601,0.4712041884816754,0.01608920469880104
0.2886124987256601,0.47643979057591623,0.016088346019387245
0.2900397594046284,0.47643979057591623,0.016009680926799774
0.2900397594046284,0.4816753926701571,0.01600865088403225
0.29360791110204915,0.4816753926701571,0.015749279409646988
0.29360791110204915,0.4869109947643979,0.015747763216495514
0.2976857987562443,0.4869109947643979,0.015554375946521759
0.2976857987562443,0.4973821989528796,0.015548239462077618
0.3014578448363748,0.4973821989528796,0.015293301083147526
0.3014578448363748,0.5026178010471204,0.015292785130441189
0.3041084718116016,0.5026178010471204,0.015134431421756744
0.3041084718116016,0.5078534031413613,0.015130081214010715
0.31603629320012233,0.5078534031413613,0.014505679719150066
0.31603629320012233,0.5130890052356021,0.014500648714601994
0.32521154042206135,0.5130890052356021,0.014076989144086838
0.32521154042206135,0.518324607329843,0.014074679464101791
0.32959526965032115,0.518324607329843,0.01387510634958744
0.32959526965032115,0.5235602094240838,0.013873848132789135
0.33265368539096746,0.5235602094240838,0.013716641813516617
0.33265368539096746,0.5287958115183246,0.01371482852846384
0.33418289326129064,0.5287958115183246,0.013632179237902164
0.33418289326129064,0.5340314136125655,0.013630564324557781
0.33561015394025895,0.5340314136125655,0.01354589220136404
0.33561015394025895,0.5392670157068062,0.013522329740226269
0.341421143847487,0.5392670157068062,0.01324276439845562
0.341421143847487,0.5445026178010471,0.013241543434560299
0.34254256295239066,0.5445026178010471,0.013192307204008102
0.34254256295239066,0.5497382198952879,0.013188391923904419
0.3438678764400041,0.5497382198952879,0.013123389333486557
0.3438678764400041,0.5549738219895288,0.013118320144712925
0.34774186971148946,0.5549738219895288,0.012968634255230427
0.34774186971148946,0.5602094240837696,0.012964960187673569
0.35008665511265163,0.5602094240837696,0.01285138912498951
0.35008665511265163,0.5654450261780105,0.012851080857217312
0.35324701804465286,0.5654450261780105,0.012707995250821114
0.35324701804465286,0.5706806282722513,0.012701857835054398
0.358140483229687,0.5706806282722513,0.012415030039846897
0.358140483229687,0.5759162303664922,0.012413077987730503
0.35844632480375166,0.5759162303664922,0.012391514144837856
0.35844632480375166,0.581151832460733,0.012389921583235264
0.3642573147109797,0.581151832460733,0.012171654962003231
0.3642573147109797,0.5863874345549738,0.012171122245490551
0.3645631562850443,0.5863874345549738,0.012168841436505318
0.3645631562850443,0.5916230366492147,0.01216814760118723
0.36466510347639924,0.5916230366492147,0.012162039056420326
0.36466510347639924,0.5968586387434555,0.012158115394413471
0.36517483943317364,0.5968586387434555,0.012137710116803646
0.36517483943317364,0.6020942408376964,0.012117081321775913
0.3676215720256907,0.6020942408376964,0.012046496383845806
0.3676215720256907,0.6073298429319371,0.01204640045762062
0.37017025180956264,0.6073298429319371,0.011945667676627636
0.37017025180956264,0.612565445026178,0.011930183507502079
0.38056886532776024,0.612565445026178,0.011510764248669147
0.38056886532776024,0.6178010471204188,0.011510509066283703
0.39249668671628096,0.6178010471204188,0.011030125431716442
