precision,recall,threshold
0.024989529526734607,0.93717277486911,0.002323409076780081
0.02499301870985758,0.93717277486911,0.002323620021343231
0.02499650886747661,0.93717277486911,0.002325030043721199
0.025,0.93717277486911,0.002325564157217741
0.02500349210783629,0.93717277486911,0.002325620735064149
0.025006985191394243,0.93717277486911,0.0023280095774680376
0.025010479251082855,0.93717277486911,0.002330492716282606
0.025013974287311346,0.93717277486911,0.0023312855046242476
0.025017470300489168,0.93717277486911,0.002331776777282357
0.025020967291026,0.93717277486911,0.0023352315183728933
0.02502446525933175,0.93717277486911,0.0023357938043773174
0.025027964205816555,0.93717277486911,0.002338939346373081
0.025031464130890784,0.93717277486911,0.002342775696888566
0.025034965034965034,0.93717277486911,0.002342867199331522
0.025038466918450134,0.93717277486911,0.0023479985538870096
0.025041969781757135,0.93717277486911,0.002348660957068205
0.025045473625297326,0.93717277486911,0.0023491426836699247
0.02504897844948223,0.93717277486911,0.002349341521039605
0.025052484254723582,0.93717277486911,0.002350424649193883
0.02505599104143337,0.93717277486911,0.002356724813580513
0.0250594988100238,0.93717277486911,0.0023588123731315136
0.02506300756090731,0.93717277486911,0.002360396087169647
0.02506651729449657,0.93717277486911,0.002361261984333396
0.025070028011204483,0.93717277486911,0.0023629148490726948
0.02507353971144418,0.93717277486911,0.002365709748119116
0.02507705239562903,0.93717277486911,0.0023732269182801247
0.02508056606417262,0.93717277486911,0.0023752960842102766
0.02508408071748879,0.93717277486911,0.0023763913195580244
0.02508759635599159,0.93717277486911,0.002377311699092388
0.02509111298009532,0.93717277486911,0.0023799061309546232
0.025094630590214495,0.93717277486911,0.002379919635131955
0.025098149186763882,0.93717277486911,0.0023805289529263973
0.025101668770158462,0.93717277486911,0.002382115926593542
0.025105189340813464,0.93717277486911,0.0023848041892051697
0.02510871089914434,0.93717277486911,0.0023864838294684887
0.02511223344556678,0.93717277486911,0.002387532964348793
0.025115756980496704,0.93717277486911,0.00238784309476614
0.025119281504350267,0.93717277486911,0.0023900794330984354
0.02512280701754386,0.93717277486911,0.0023929087910801172
0.025126333520494103,0.93717277486911,0.002394222654402256
0.025129861013617857,0.93717277486911,0.002394799143075943
0.02513338949733221,0.93717277486911,0.002395887393504381
0.025136918972054487,0.93717277486911,0.0023971698246896267
0.025140449438202248,0.93717277486911,0.0023975963704288006
0.025143980896193286,0.93717277486911,0.0023986082524061203
0.025147513346445632,0.93717277486911,0.00239871209487319
0.025151046789377546,0.93717277486911,0.0023999447003006935
0.02515458122540753,0.93717277486911,0.0024035938549786806
0.02515811665495432,0.93717277486911,0.002406646264716983
0.025161653078436885,0.93717277486911,0.0024067573249340057
0.02516519049627443,0.93717277486911,0.002407135209068656
0.025168728908886388,0.93717277486911,0.0024078304413706064
0.025172268316692448,0.93717277486911,0.0024081040173768997
0.02517580872011252,0.93717277486911,0.002409434411674738
0.025179350119566745,0.93717277486911,0.0024117506109178066
0.025182892515475522,0.93717277486911,0.0024118423461914062
0.02518643590825946,0.93717277486911,0.0024122039321810007
0.02518998029833943,0.93717277486911,0.002413685666397214
0.025193525686136524,0.93717277486911,0.0024158142041414976
0.02519707207207207,0.93717277486911,0.00241746730171144
0.02520061945656765,0.93717277486911,0.0024185979273170233
0.025204167840045057,0.93717277486911,0.0024187774397432804
0.02520771722292635,0.93717277486911,0.002420133212581277
0.025211267605633803,0.93717277486911,0.0024211914278566837
0.025214818988589943,0.93717277486911,0.00242605316452682
0.025218371372217527,0.93717277486911,0.0024280687794089317
0.025221924756939552,0.93717277486911,0.00242902641184628
0.025225479143179255,0.93717277486911,0.0024321088567376137
0.025229034531360113,0.93717277486911,0.002434360096231103
0.025232590921905836,0.93717277486911,0.002435671165585518
0.02523614831524038,0.93717277486911,0.0024384011048823595
0.02523970671178793,0.93717277486911,0.0024395242799073458
0.025243266111972924,0.93717277486911,0.0024398062378168106
0.02524682651622003,0.93717277486911,0.0024404481519013643
0.025250387924954154,0.93717277486911,0.0024431974161416292
0.02525395033860045,0.93717277486911,0.0024559444282203913
0.02525751375758431,0.93717277486911,0.002456027315929532
0.025261078182331358,0.93717277486911,0.0024566384963691235
0.025264643613267468,0.93717277486911,0.0024584128987044096
0.025268210050818748,0.93717277486911,0.002459142589941621
0.025271777495411547,0.93717277486911,0.002460512798279524
0.025275345947472466,0.93717277486911,0.0024621249176561832
0.02527891540742833,0.93717277486911,0.002462859498336911
0.025282485875706216,0.93717277486911,0.0024665948003530502
0.025286057352733437,0.93717277486911,0.0024669489357620478
0.025289629838937552,0.93717277486911,0.0024683470837771893
0.025293203334746363,0.93717277486911,0.0024728337302803993
0.025296777840587904,0.93717277486911,0.002476372057572007
0.02530035335689046,0.93717277486911,0.0024800850078463554
0.025303929884082556,0.93717277486911,0.00248093344271183
0.02530750742259296,0.93717277486911,0.0024840838741511106
0.02531108597285068,0.93717277486911,0.0024881907738745213
0.025314665535284966,0.93717277486911,0.0024906739126890898
0.025318246110325317,0.93717277486911,0.002491897903382778
0.02532182769840147,0.93717277486911,0.002493174746632576
0.025325410299943407,0.93717277486911,0.0024948306381702423
0.02532899391538135,0.93717277486911,0.0024983673356473446
0.025332578545145767,0.93717277486911,0.002499914960935712
0.025336164189667373,0.93717277486911,0.002500763861462474
0.025339750849377122,0.93717277486911,0.0025040586479008198
0.025343338524706216,0.93717277486911,0.0025101976934820414
0.025346927216086095,0.93717277486911,0.0025109928101301193
0.02535051692394845,0.93717277486911,0.002511972561478615
0.025354107648725213,0.93717277486911,0.002513987710699439
0.025357699390848563,0.93717277486911,0.0025176997296512127
0.02536129215075092,0.93717277486911,0.002518595429137349
0.025364885928864957,0.93717277486911,0.002519175410270691
0.025368480725623584,0.93717277486911,0.0025196727365255356
0.025372076541459957,0.93717277486911,0.0025203642435371876
0.025375673376807486,0.93717277486911,0.002521872753277421
0.025379271232099817,0.93717277486911,0.0025219423696398735
0.025382870107770846,0.93717277486911,0.002524246461689472
0.025386470004254716,0.93717277486911,0.0025259556714445353
0.025390070921985815,0.93717277486911,0.002533265855163336
0.02539367286139878,0.93717277486911,0.0025337371043860912
0.02539727582292849,0.93717277486911,0.0025362002197653055
0.025400879807010075,0.93717277486911,0.002536782994866371
0.02540448481407891,0.93717277486911,0.002540440298616886
0.025408090844570616,0.93717277486911,0.002540967194363475
0.025411697898921067,0.93717277486911,0.0025414940901100636
0.025415305977566378,0.93717277486911,0.002542160451412201
0.025418915080942912,0.93717277486911,0.002543847542256117
0.02542252520948729,0.93717277486911,0.00254415487870574
0.025426136363636363,0.93717277486911,0.0025444901548326015
0.02542974854382725,0.93717277486911,0.002546386094763875
0.0254333617504973,0.93717277486911,0.0025481816846877337
0.025436975984084127,0.93717277486911,0.002548373071476817
0.02544059124502558,0.93717277486911,0.0025511491112411022
0.025444207533759772,0.93717277486911,0.002553546568378806
0.02544782485072505,0.93717277486911,0.0025539558846503496
0.025451443196360016,0.93717277486911,0.0025587535928934813
0.025455062571103526,0.93717277486911,0.0025594669859856367
0.02545868297539468,0.93717277486911,0.0025597871281206608
0.025462304409672832,0.93717277486911,0.0025600125081837177
0.025465926874377577,0.93717277486911,0.0025616614148020744
0.025469550369948777,0.93717277486911,0.002563061658293009
0.025473174896826527,0.93717277486911,0.002563843270763755
0.02547680045545118,0.93717277486911,0.0025662819389253855
0.025480427046263344,0.93717277486911,0.0025667615700513124
0.02548405466970387,0.93717277486911,0.002569725038483739
0.02548768332621387,0.93717277486911,0.0025715625379234552
0.025491313016234692,0.93717277486911,0.0025721557904034853
0.025494943740207946,0.93717277486911,0.0025729904882609844
0.0254985754985755,0.93717277486911,0.002574874320998788
0.025502208291779457,0.93717277486911,0.0025756850372999907
0.025505842120262183,0.93717277486911,0.0025783178862184286
0.025509476984466296,0.93717277486911,0.002578859915956855
0.025513112884834665,0.93717277486911,0.0025813032407313585
0.025516749821810406,0.93717277486911,0.0025813854299485683
0.0255203877958369,0.93717277486911,0.002582361688837409
0.025524026807357766,0.93717277486911,0.002582678571343422
0.025527666856816886,0.93717277486911,0.002584772417321801
0.025531307944658393,0.93717277486911,0.002584809437394142
0.025534950071326678,0.93717277486911,0.002584827598184347
0.02553859323726637,0.93717277486911,0.002587452530860901
0.025542237442922375,0.93717277486911,0.002591171534731984
0.02554588268873983,0.93717277486911,0.0025922118220478296
0.025549528975164146,0.93717277486911,0.002592215547338128
0.02555317630264097,0.93717277486911,0.0025961229111999273
0.02555682467161622,0.93717277486911,0.0025997853372246027
0.025560474082536058,0.93717277486911,0.002602291526272893
0.025564124535846902,0.93717277486911,0.0026037709321826696
0.025567776031995428,0.93717277486911,0.0026055388152599335
0.02557142857142857,0.93717277486911,0.002608730224892497
0.025575082154593514,0.93717277486911,0.002612074837088585
0.025578736781937696,0.93717277486911,0.002613196847960353
0.02558239245390882,0.93717277486911,0.00261477567255497
0.02558604917095483,0.93717277486911,0.0026172564830631018
0.025589706933523946,0.93717277486911,0.002617698395624757
0.02559336574206463,0.93717277486911,0.0026185838505625725
0.025597025597025598,0.93717277486911,0.0026198106352239847
0.025600686498855836,0.93717277486911,0.0026225720066577196
0.025604348448004577,0.93717277486911,0.0026226930785924196
0.025608011444921315,0.93717277486911,0.002624187618494034
0.025611675490055802,0.93717277486911,0.00262538343667984
0.025615340583858042,0.93717277486911,0.0026260842569172382
0.025619006726778304,0.93717277486911,0.002626662375405431
0.025622673919267105,0.93717277486911,0.00262846564874053
0.025626342161775232,0.93717277486911,0.0026287592481821775
0.025630011454753722,0.93717277486911,0.0026305464562028646
0.025633681798653874,0.93717277486911,0.00263063027523458
0.02563735319392724,0.93717277486911,0.0026315751019865274
0.02564102564102564,0.93717277486911,0.0026327967643737793
0.025644699140401146,0.93717277486911,0.002634373726323247
0.02564837369250609,0.93717277486911,0.002640453400090337
0.025652049297793064,0.93717277486911,0.0026449954602867365
0.02565572595671492,0.93717277486911,0.002648449270054698
0.02565940366972477,0.93717277486911,0.0026486243586987257
0.025663082437275987,0.93717277486911,0.002649095607921481
0.025666762259822198,0.93717277486911,0.0026499575469642878
0.025670443137817297,0.93717277486911,0.0026502548716962337
0.025674125071715435,0.93717277486911,0.0026504036504775286
0.025677808061971022,0.93717277486911,0.002650958253070712
0.025681492109038737,0.93717277486911,0.0026513945776969194
0.02568517721337351,0.93717277486911,0.002651561051607132
0.02568886337543054,0.93717277486911,0.002651953138411045
0.02569255059566528,0.93717277486911,0.002653289120644331
0.02569623887453345,0.93717277486911,0.002653551520779729
0.025699928212491025,0.93717277486911,0.002653667936101556
0.025703618609994257,0.93717277486911,0.0026571392081677914
0.025707310067499642,0.93717277486911,0.0026579443365335464
0.02571100258546395,0.93717277486911,0.002661311300471425
0.025714696164344204,0.93717277486911,0.00266536558046937
0.0257183908045977,0.93717277486911,0.0026665928307920694
0.025722086506681993,0.93717277486911,0.0026674186810851097
0.0257257832710549,0.93717277486911,0.0026676305569708347
0.025729481098174502,0.93717277486911,0.002669176086783409
0.02573317998849914,0.93717277486911,0.002669556997716427
0.02573687994248742,0.93717277486911,0.002669887151569128
0.025740580960598218,0.93717277486911,0.0026711481623351574
0.025744283043290666,0.93717277486911,0.002672022208571434
0.025747986191024166,0.93717277486911,0.0026725141797214746
0.02575169040425838,0.93717277486911,0.0026736671570688486
0.02575539568345324,0.93717277486911,0.002677876502275467
0.02575910202906893,0.93717277486911,0.002678298158571124
0.025762809441565917,0.93717277486911,0.0026803012005984783
0.025766517921404924,0.93717277486911,0.002681254642084241
0.025770227469046933,0.93717277486911,0.002681368263438344
0.025773938084953204,0.93717277486911,0.0026834295131266117
0.025777649769585253,0.93717277486911,0.0026841978542506695
0.025781362523404867,0.93717277486911,0.002685003448277712
0.0257850763468741,0.93717277486911,0.0026857571210712194
0.025788791240455265,0.93717277486911,0.002686962950974703
0.025792507204610952,0.93717277486911,0.002689607907086611
0.025796224239804006,0.93717277486911,0.0026906647253781557
0.02579994234649755,0.93717277486911,0.002691709203645587
0.025803661525154967,0.93717277486911,0.0026948009617626667
0.025807381776239906,0.93717277486911,0.0026968789752572775
0.025811103100216296,0.93717277486911,0.0026983902789652348
0.02581482549754831,0.93717277486911,0.0027013944927603006
0.02581854896870042,0.93717277486911,0.0027028426993638277
0.025822273514137333,0.93717277486911,0.002704659476876259
0.02582599913432405,0.93717277486911,0.0027055165264755487
0.02582972582972583,0.93717277486911,0.0027103375177830458
0.025833453600808198,0.93717277486911,0.002710393164306879
0.02583718244803695,0.93717277486911,0.002710712607949972
0.025840912371878157,0.93717277486911,0.002713392721489072
0.02584464337279815,0.93717277486911,0.0027152346447110176
0.025848375451263537,0.93717277486911,0.002716679824516177
0.02585210860774119,0.93717277486911,0.002720707096159458
0.025855842842698252,0.93717277486911,0.0027213036082684994
0.02585957815660214,0.93717277486911,0.00272164773195982
0.02586331454992053,0.93717277486911,0.002723029348999262
0.025867052023121388,0.93717277486911,0.0027254389133304358
0.02587079057667293,0.93717277486911,0.002725950675085187
0.025874530211043655,0.93717277486911,0.0027270049322396517
0.025878270926702328,0.93717277486911,0.002727601444348693
0.025882012724117987,0.93717277486911,0.002729019382968545
0.02588575560375994,0.93717277486911,0.0027314499020576477
0.025889499566097773,0.93717277486911,0.002732968656346202
0.02589324461160133,0.93717277486911,0.002736804075539112
0.02589699074074074,0.93717277486911,0.0027400152757763863
0.025900737953986397,0.93717277486911,0.002741261152550578
0.025904486251808974,0.93717277486911,0.002742848126217723
0.025908235634679404,0.93717277486911,0.0027430164627730846
0.025911986103068906,0.93717277486911,0.002745388774201274
0.025915737657448965,0.93717277486911,0.002748880535364151
0.02591949029829134,0.93717277486911,0.002749672858044505
0.025923244026068066,0.93717277486911,0.0027507778722792864
0.02592699884125145,0.93717277486911,0.0027516912668943405
0.025930754744314066,0.93717277486911,0.0027521674055606127
0.025934511735728773,0.93717277486911,0.002753898035734892
0.0259382698159687,0.93717277486911,0.0027571346145123243
0.025942028985507248,0.93717277486911,0.002757521579042077
0.02594578924481809,0.93717277486911,0.002759479684755206
0.025949550594375183,0.93717277486911,0.0027616352308541536
0.025953313034652748,0.93717277486911,0.0027683263178914785
0.02595707656612529,0.93717277486911,0.002768696052953601
0.025960841189267586,0.93717277486911,0.0027703633531928062
0.025964606904554686,0.93717277486911,0.002770364750176668
0.02596837371246192,0.93717277486911,0.0027706006076186895
0.025972141613464887,0.93717277486911,0.0027712818700820208
0.02597591060803947,0.93717277486911,0.0027718720957636833
0.02597968069666183,0.93717277486911,0.0027724141255021095
0.02598345187980839,0.93717277486911,0.0027733424212783575
0.025987224157955867,0.93717277486911,0.002773450454697013
0.02599099753158124,0.93717277486911,0.002773913322016597
0.02599477200116178,0.93717277486911,0.0027762544341385365
0.02599854756717502,0.93717277486911,0.0027766767889261246
0.02600232423009878,0.93717277486911,0.002778095193207264
0.02600610199041116,0.93717277486911,0.002789229853078723
0.026009880848590527,0.93717277486911,0.0027921199798583984
0.026013660805115534,0.93717277486911,0.0027945719193667173
0.026017441860465115,0.93717277486911,0.002796040615066886
0.026021224015118475,0.93717277486911,0.00279663922265172
0.026025007269555103,0.93717277486911,0.002797061810269952
0.02602879162425476,0.93717277486911,0.0027973318938165903
0.0260325770796975,0.93717277486911,0.0027985305059701204
0.026036363636363635,0.93717277486911,0.0027999961748719215
0.02604015129473378,0.93717277486911,0.0028007763903588057
0.02604394005528881,0.93717277486911,0.0028026977088302374
0.026047729918509895,0.93717277486911,0.002808092162013054
0.026051520884878474,0.93717277486911,0.002812032587826252
0.026055312954876272,0.93717277486911,0.002813623985275626
0.026059106128985297,0.93717277486911,0.00281436275690794
0.026062900407687828,0.93717277486911,0.0028159688226878643
0.026066695791466435,0.93717277486911,0.0028171127196401358
0.02607049228080396,0.93717277486911,0.0028179327491670847
0.02607428987618354,0.93717277486911,0.0028193239122629166
0.02607808857808858,0.93717277486911,0.002820039866492152
0.026081888387002768,0.93717277486911,0.0028254929929971695
0.026085689303410084,0.93717277486911,0.002828342840075493
0.026089491327794784,0.93717277486911,0.0028286748565733433
0.0260932944606414,0.93717277486911,0.002828689757734537
0.02609709870243476,0.93717277486911,0.002829763339832425
0.02610090405365996,0.93717277486911,0.002830191282555461
0.02610471051480239,0.93717277486911,0.002831839956343174
0.026108518086347725,0.93717277486911,0.0028319451957941055
0.02611232676878191,0.93717277486911,0.0028324690647423267
0.026116136562591187,0.93717277486911,0.0028331519570201635
0.026119947468262076,0.93717277486911,0.00283468933776021
0.026123759486281376,0.93717277486911,0.002834930783137679
0.026127572617136184,0.93717277486911,0.0028371086809784174
0.026131386861313867,0.93717277486911,0.0028374996036291122
0.026135202219302087,0.93717277486911,0.002838528249412775
0.026139018691588786,0.93717277486911,0.002839955035597086
0.026142836278662186,0.93717277486911,0.0028435192070901394
0.02614665498101081,0.93717277486911,0.002846388379111886
0.026150474799123448,0.93717277486911,0.002846690360456705
0.026154295733489187,0.93717277486911,0.002848577918484807
0.0261581177845974,0.93717277486911,0.0028486819937825203
0.026161940952937737,0.93717277486911,0.002848958596587181
0.026165765239000147,0.93717277486911,0.002849177923053503
0.026169590643274853,0.93717277486911,0.0028530387207865715
0.026173417166252377,0.93717277486911,0.002853262471035123
0.026177244808423514,0.93717277486911,0.002855982631444931
0.02618107357027936,0.93717277486911,0.0028620834928005934
0.02618490345231129,0.93717277486911,0.0028629805892705917
0.02618873445501097,0.93717277486911,0.0028641296084970236
0.026192566578870355,0.93717277486911,0.002864866517484188
0.026196399824381676,0.93717277486911,0.0028692397754639387
0.026200234192037472,0.93717277486911,0.0028694183565676212
0.026204069682330553,0.93717277486911,0.002873137127608061
0.026207906295754025,0.93717277486911,0.00287456507794559
0.026211744032801288,0.93717277486911,0.0028762193396687508
0.026215582893966024,0.93717277486911,0.002878638217225671
0.0262194228797422,0.93717277486911,0.0028916688170284033
0.026223263990624083,0.93717277486911,0.0028921072371304035
0.026227106227106226,0.93717277486911,0.0028983859810978174
0.02623094958968347,0.93717277486911,0.0029017433989793062
0.026234794078850945,0.93717277486911,0.0029051420278847218
0.026238639695104076,0.93717277486911,0.002906296867877245
0.026242486438938572,0.93717277486911,0.0029064337722957134
0.02624633431085044,0.93717277486911,0.002907073823735118
0.026250183311335974,0.93717277486911,0.002908081514760852
0.026254033440891757,0.93717277486911,0.0029087380971759558
0.02625788470001467,0.93717277486911,0.0029119953978806734
0.02626173708920188,0.93717277486911,0.002912290394306183
0.026265590608950843,0.93717277486911,0.002914555137977004
0.02626944525975932,0.93717277486911,0.002916226861998439
0.026273301042125347,0.93717277486911,0.0029166124295443296
0.02627715795654727,0.93717277486911,0.0029172864742577076
0.026281016003523713,0.93717277486911,0.0029188068583607674
0.0262848751835536,0.93717277486911,0.002921739127486944
0.026288735497136142,0.93717277486911,0.0029221379663795233
0.026292596944770857,0.93717277486911,0.0029228730127215385
0.026296459526957545,0.93717277486911,0.0029232967644929886
0.0263003232441963,0.93717277486911,0.0029366547241806984
0.026304188096987507,0.93717277486911,0.002937436569482088
0.026308054085831863,0.93717277486911,0.0029391294810920954
0.02631192121123034,0.93717277486911,0.0029396384488791227
0.02631578947368421,0.93717277486911,0.002942692255601287
0.026319658873695046,0.93717277486911,0.0029435709584504366
0.026323529411764707,0.93717277486911,0.0029451348818838596
0.026327401088395354,0.93717277486911,0.002949385903775692
0.026331273904089438,0.93717277486911,0.0029502823017537594
0.026335147859349713,0.93717277486911,0.0029541421681642532
0.026339022954679225,0.93717277486911,0.002957139164209366
0.02634289919058131,0.93717277486911,0.0029575710650533438
0.026346776567559613,0.93717277486911,0.0029590968042612076
0.02635065508611806,0.93717277486911,0.0029591391794383526
0.026354534746760895,0.93717277486911,0.002963558305054903
0.026358415549992638,0.93717277486911,0.0029648365452885628
0.026362297496318115,0.93717277486911,0.002965755993500352
0.02636618058624245,0.93717277486911,0.0029669885989278555
0.026370064820271065,0.93717277486911,0.0029693746473640203
0.02637395019890968,0.93717277486911,0.0029715721029788256
0.02637783672266431,0.93717277486911,0.002974830335006118
0.026381724392041266,0.93717277486911,0.002975704614073038
0.02638561320754717,0.93717277486911,0.002983206184580922
0.026393394278973754,0.93717277486911,0.0029861191287636757
0.026397286535909156,0.93717277486911,0.002986972453072667
0.02640117994100295,0.93717277486911,0.0029872069135308266
0.026405074494763238,0.93717277486911,0.0029894018080085516
0.026408970197698438,0.93717277486911,0.0029915287159383297
0.02641286705031725,0.93717277486911,0.002992217196151614
0.02641676505312869,0.93717277486911,0.002992399036884308
0.026420664206642068,0.93717277486911,0.0029965746216475964
0.02642456451136699,0.93717277486911,0.0029979883693158627
0.026428465967813376,0.93717277486911,0.003005438717082143
0.026432368576491436,0.93717277486911,0.0030056603718549013
0.02643627233791168,0.93717277486911,0.003006570739671588
0.026440177252584934,0.93717277486911,0.003010078798979521
0.026444083321022306,0.93717277486911,0.003011531662195921
0.026447990543735225,0.93717277486911,0.0030122832395136356
0.026451898921235405,0.93717277486911,0.0030129177030175924
0.02645580845403488,0.93717277486911,0.003014045301824808
0.02645971914264597,0.93717277486911,0.0030143389012664557
0.026463630987581314,0.93717277486911,0.003016922390088439
0.026467543989353838,0.93717277486911,0.0030182565096765757
0.026471458148476783,0.93717277486911,0.003020164091140032
0.02647537346546369,0.93717277486911,0.003021175041794777
0.0264792899408284,0.93717277486911,0.003023091470822692
0.02648320757508507,0.93717277486911,0.003025361569598317
0.02648712636874815,0.93717277486911,0.0030291408766061068
0.026491046322332398,0.93717277486911,0.0030297415796667337
0.02649496743635287,0.93717277486911,0.0030325758270919323
0.026498889711324945,0.93717277486911,0.003032770473510027
0.026502813147764287,0.93717277486911,0.003036856185644865
0.02650673774618688,0.93717277486911,0.0030383868142962456
0.026510663507109004,0.93717277486911,0.00303863687440753
0.02651459043104725,0.93717277486911,0.003039838746190071
0.026518518518518518,0.93717277486911,0.0030425076838582754
0.026522447770040005,0.93717277486911,0.0030436839442700148
0.026526378186129223,0.93717277486911,0.003046673256903887
0.026530309767303986,0.93717277486911,0.003047245554625988
0.02653424251408242,0.93717277486911,0.0030473684892058372
0.02653817642698295,0.93717277486911,0.0030493189115077257
0.02654211150652432,0.93717277486911,0.0030526285991072655
0.02654604775322557,0.93717277486911,0.0030539233703166246
0.026549985167606052,0.93717277486911,0.0030562053434550762
0.02655392375018543,0.93717277486911,0.0030633120331913233
0.02655786350148368,0.93717277486911,0.0030670203268527985
0.026561804422021072,0.93717277486911,0.0030690343119204044
0.026565746512318196,0.93717277486911,0.0030702485237270594
0.02656968977289595,0.93717277486911,0.0030707973055541515
0.026573634204275533,0.93717277486911,0.0030775414779782295
0.02657757980697847,0.93717277486911,0.003080164548009634
0.02658152658152658,0.93717277486911,0.003087172517552972
0.026585474528442003,0.93717277486911,0.0030920030549168587
0.02658942364824718,0.93717277486911,0.003092864528298378
0.026444807606596347,0.9319371727748691,0.0031013579573482275
0.026448736998514116,0.9319371727748691,0.0031023193150758743
0.026452667558329618,0.9319371727748691,0.0031056052539497614
0.026456599286563614,0.9319371727748691,0.0031083226203918457
0.02646053218373718,0.9319371727748691,0.0031085738446563482
0.02646446625037169,0.9319371727748691,0.00311120692640543
0.026319702602230485,0.9267015706806283,0.0031140476930886507
0.026323616894705533,0.9267015706806283,0.0031169368885457516
0.026327532351628737,0.9267015706806283,0.0031180616933852434
0.026331448973519786,0.9267015706806283,0.00311909057199955
0.026335366760898676,0.9267015706806283,0.003121941350400448
0.026339285714285714,0.9267015706806283,0.003126408439129591
0.02634320583420152,0.9267015706806283,0.0031312303617596626
0.026347127121167015,0.9267015706806283,0.0031313984654843807
0.026351049575703438,0.9267015706806283,0.0031405272893607616
0.02635497319833234,0.9267015706806283,0.003140585497021675
0.026358897989575577,0.9267015706806283,0.003141511231660843
0.026362823949955316,0.9267015706806283,0.0031442062463611364
0.02636675107999404,0.9267015706806283,0.0031459147576242685
0.02637067938021454,0.9267015706806283,0.003149347146973014
0.02637460885113992,0.9267015706806283,0.0031522393692284822
0.026378539493293593,0.9267015706806283,0.0031542417127639055
0.026382471307199284,0.9267015706806283,0.0031646776478737593
0.026386404293381037,0.9267015706806283,0.003165645059198141
0.026390338452363202,0.9267015706806283,0.0031667060684412718
0.026394273784670446,0.9267015706806283,0.0031733692158013582
0.026398210290827742,0.9267015706806283,0.003174776677042246
0.026402147971360382,0.9267015706806283,0.0031784744933247566
0.026406086826793972,0.9267015706806283,0.0031798812560737133
0.026410026857654433,0.9267015706806283,0.0031813420355319977
0.02641396806446799,0.9267015706806283,0.003182625863701105
0.026417910447761195,0.9267015706806283,0.0031843872275203466
0.026421854008060904,0.9267015706806283,0.00318509410135448
0.026425798745894298,0.9267015706806283,0.003188006579875946
0.02642974466178886,0.9267015706806283,0.0031901453621685505
0.0264336917562724,0.9267015706806283,0.0031944396905601025
0.02643764002987304,0.9267015706806283,0.003194500459358096
0.026441589483119213,0.9267015706806283,0.0031957076862454414
0.026445540116539667,0.9267015706806283,0.003196271136403084
0.02644949193066348,0.9267015706806283,0.0032013936433941126
0.026453444926020028,0.9267015706806283,0.0032034683972597122
0.026457399103139014,0.9267015706806283,0.0032041200902312994
0.026461354462550456,0.9267015706806283,0.0032044718973338604
0.02646531100478469,0.9267015706806283,0.00320491218008101
0.026469268730372364,0.9267015706806283,0.003205389017239213
0.02647322763984445,0.9267015706806283,0.0032100467942655087
0.026477187733732237,0.9267015706806283,0.003211463103070855
0.026481149012567325,0.9267015706806283,0.003212466137483716
0.02648511147688164,0.9267015706806283,0.003213663352653384
0.026489075127207422,0.9267015706806283,0.0032153958454728127
0.026493039964077234,0.9267015706806283,0.003220404963940382
0.02649700598802395,0.9267015706806283,0.003222272964194417
0.026500973199580776,0.9267015706806283,0.0032246906775981188
0.026504941599281222,0.9267015706806283,0.0032247810158878565
0.026508911187659127,0.9267015706806283,0.003225052496418357
0.02651288196524865,0.9267015706806283,0.003225259482860565
0.02651685393258427,0.9267015706806283,0.003225792897865176
0.026520827090200778,0.9267015706806283,0.0032280045561492443
0.026524801438633297,0.9267015706806283,0.003228992922231555
0.026528776978417268,0.9267015706806283,0.0032313477713614702
0.026532753710088442,0.9267015706806283,0.003232106799259782
0.02653673163418291,0.9267015706806283,0.003235388081520796
0.026540710751237068,0.9267015706806283,0.003237049328163266
0.026544691061787643,0.9267015706806283,0.003239972284063697
0.02654867256637168,0.9267015706806283,0.003241554368287325
0.026552655265526554,0.9267015706806283,0.003243829123675823
0.02655663915978995,0.9267015706806283,0.003247790737077594
0.02656062424969988,0.9267015706806283,0.003247847780585289
0.02656461053579469,0.9267015706806283,0.0032589766196906567
0.02656859801861303,0.9267015706806283,0.0032589829061180353
0.02657258669869389,0.9267015706806283,0.003259362420067191
0.026576576576576576,0.9267015706806283,0.0032613056246191263
0.02658056765280072,0.9267015706806283,0.0032630963250994682
0.026584559927906277,0.9267015706806283,0.003266440238803625
0.02658855340243353,0.9267015706806283,0.003266778541728854
0.026592548076923076,0.9267015706806283,0.00327572925016284
0.026596543951915852,0.9267015706806283,0.003277524607256055
0.02660054102795311,0.9267015706806283,0.0032779984176158905
0.026604539305576432,0.9267015706806283,0.0032806105446070433
0.026458208057727,0.9214659685863874,0.003280817996710539
0.026462186137422943,0.9214659685863874,0.003284657606855035
0.026466165413533835,0.9214659685863874,0.0032854739110916853
0.02647014588659949,0.9214659685863874,0.0032866671681404114
0.026474127557160047,0.9214659685863874,0.0032872736919671297
0.02647811042575598,0.9214659685863874,0.00329213566146791
0.026482094492928078,0.9214659685863874,0.003296197159215808
0.026486079759217455,0.9214659685863874,0.0032972549088299274
0.026490066225165563,0.9214659685863874,0.003299294039607048
0.026494053891314165,0.9214659685863874,0.0033024942968040705
0.02649804275820536,0.9214659685863874,0.0033054843079298735
0.02650203282638157,0.9214659685863874,0.0033064065501093864
0.02650602409638554,0.9214659685863874,0.0033066861797124147
0.026510016568760356,0.9214659685863874,0.0033087206538766623
