City,Feature,Feature_value,SHAP_value,used_in_panels
Beijing,Effective_Age,5,-0.228274852,"a,h"
Shanghai,Effective_Age,22,0.001677737571,"a,h"
Wuhan,Effective_Age,18,-0.0004187637242,"a,h"
Wuhan,Effective_Age,7,-0.2262562662,"a,h"
Shanghai,Effective_Age,14,-0.1089262515,"a,h"
Shanghai,Effective_Age,23,-0.001553059905,"a,h"
Guangzhou,Effective_Age,19,-0.1239043549,"a,h"
Shanghai,Effective_Age,20,-0.03141827881,"a,h"
Shanghai,Effective_Age,17,-0.03783199191,"a,h"
Wuhan,Effective_Age,22,0.00937016122,"a,h"
Beijing,Effective_Age,22,0.01902206801,"a,h"
Guangzhou,Effective_Age,4,-0.1671319008,"a,h"
Guangzhou,Effective_Age,22,-0.1289954185,"a,h"
Shanghai,Effective_Age,17,-0.05050044507,"a,h"
Wuhan,Effective_Age,12,-0.1037805751,"a,h"
Shanghai,Effective_Age,17,-0.03018410131,"a,h"
Wuhan,Effective_Age,6,0.2715634704,"a,h"
Shanghai,Effective_Age,22,-0.0326378867,"a,h"
Wuhan,Effective_Age,12,-0.07650420815,"a,h"
Beijing,Effective_Age,39,0.08205136657,"a,h"
Shanghai,Effective_Age,19,-0.06618010253,"a,h"
Shanghai,Effective_Age,28,0.155103907,"a,h"
Shanghai,Effective_Age,17,0.0035594441,"a,h"
Shanghai,Effective_Age,7,-0.356580317,"a,h"
Shanghai,Effective_Age,17,-0.07334578782,"a,h"
Beijing,Effective_Age,20,-0.09451710433,"a,h"
Shanghai,Effective_Age,22,-0.07435717434,"a,h"
Shanghai,Effective_Age,37,0.1080242023,"a,h"
Shanghai,Effective_Age,32,0.1038181037,"a,h"
Shanghai,Effective_Age,17,0.0003063484328,"a,h"
Wuhan,Effective_Age,7,-0.03842299432,"a,h"
Guangzhou,Effective_Age,7,-0.2087110728,"a,h"
Shanghai,Effective_Age,17,0.01193367783,"a,h"
Shanghai,Effective_Age,12,-0.07870813459,"a,h"
Shanghai,Effective_Age,17,0.00434705941,"a,h"
Beijing,Effective_Age,16,-0.09586462379,"a,h"
Beijing,Effective_Age,7,-0.218339026,"a,h"
Shanghai,Effective_Age,17,-0.04021459818,"a,h"
Shanghai,Effective_Age,32,0.1956340373,"a,h"
Beijing,Effective_Age,23,0.05206927285,"a,h"
Shanghai,Effective_Age,12,-0.02642426267,"a,h"
Shanghai,Effective_Age,22,-0.04224326462,"a,h"
Shanghai,Effective_Age,13,-0.1068135351,"a,h"
Shanghai,Effective_Age,22,-0.01572696492,"a,h"
Shanghai,Effective_Age,20,-0.04702620581,"a,h"
Shanghai,Effective_Age,17,-0.02666275203,"a,h"
Shanghai,Effective_Age,17,-0.00857631769,"a,h"
Wuhan,Effective_Age,12,-0.04252448678,"a,h"
Shanghai,Effective_Age,18,-0.08914744109,"a,h"
Shanghai,Effective_Age,21,-0.02475215681,"a,h"
Shanghai,Effective_Age,43,0.03831639141,"a,h"
Shanghai,Effective_Age,22,-0.06135374308,"a,h"
Shanghai,Effective_Age,26,-0.001335035544,"a,h"
Shanghai,Effective_Age,13,-0.02634507418,"a,h"
Shanghai,Effective_Age,22,-0.0170884449,"a,h"
Beijing,Effective_Age,9,-0.3949238658,"a,h"
