City,Feature,Feature_value,SHAP_value,used_in_panels
Wuhan,Height,15,-0.1754001975,"a,e"
Shanghai,Height,6,-0.2999521792,"a,e"
Shanghai,Height,18,-0.1937335432,"a,e"
Wuhan,Height,18,-0.2144463807,"a,e"
Shanghai,Height,18,-0.08492818475,"a,e"
Shanghai,Height,18,-0.2129236907,"a,e"
Wuhan,Height,9,-0.430028528,"a,e"
Wuhan,Height,24,0.1216537431,"a,e"
Shanghai,Height,48,0.2777093947,"a,e"
Guangzhou,Height,12,-0.3168249726,"a,e"
Shanghai,Height,18,-0.2294052392,"a,e"
Shanghai,Height,15,-0.1335526556,"a,e"
Shanghai,Height,18,-0.1826621592,"a,e"
Beijing,Height,15,-0.1025217101,"a,e"
Shanghai,Height,36,0.2843163908,"a,e"
Shanghai,Height,18,-0.07243335992,"a,e"
Shanghai,Height,21,-0.009362953715,"a,e"
Shanghai,Height,15,-0.1927848458,"a,e"
Beijing,Height,18,-0.1247219071,"a,e"
Guangzhou,Height,45,0.1947366297,"a,e"
Beijing,Height,45,0.2221530229,"a,e"
Shanghai,Height,42,0.1481933594,"a,e"
Beijing,Height,21,0.2023615837,"a,e"
Wuhan,Height,21,0.0001152544282,"a,e"
Beijing,Height,27,0.002303428482,"a,e"
Guangzhou,Height,6,-0.4416878223,"a,e"
Beijing,Height,9,-0.1826325953,"a,e"
Shanghai,Height,24,0.08873125911,"a,e"
Wuhan,Height,12,-0.1197714359,"a,e"
Shanghai,Height,18,-0.1486404538,"a,e"
Shanghai,Height,9,-0.3541900814,"a,e"
Beijing,Height,42,0.2866618037,"a,e"
Guangzhou,Height,18,-0.009073744528,"a,e"
Shanghai,Height,54,0.4934025705,"a,e"
Shanghai,Height,33,0.2543197572,"a,e"
Guangzhou,Height,18,0.09506659955,"a,e"
Shanghai,Height,9,-0.2411202639,"a,e"
Shanghai,Height,48,0.3196609318,"a,e"
Shanghai,Height,9,-0.3357814848,"a,e"
Shanghai,Height,18,-0.2284649312,"a,e"
Shanghai,Height,9,-0.2495592684,"a,e"
Shanghai,Height,15,-0.08060018718,"a,e"
Guangzhou,Height,9,-0.4609653652,"a,e"
Beijing,Height,21,0.17988047,"a,e"
Beijing,Height,12,-0.2606863379,"a,e"
Beijing,Height,9,-0.2733811736,"a,e"
Beijing,Height,18,-0.114989616,"a,e"
Wuhan,Height,21,-0.08675722033,"a,e"
Shanghai,Height,18,-0.1483068019,"a,e"
Beijing,Height,24,0.123802714,"a,e"
Wuhan,Height,12,-0.3949862421,"a,e"
